Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet
1008,"Discover hotels around Kabupaten Grobogan, Indonesia from 275000 IDR per night: https://t.co/IB6f1RonAa https://t.co/SBwKijF2P5","Discover Hotels Around Grobogan Regency, Indonesia from 275000 IDR per night: https://t.co/ib6f1ronaa https://t.co/sbwkijf2p5","Temukan hotel di sekitar Kabupaten Grobogan, Indonesia dari 275000 IDR per malam: https://t.co/ib6f1ronaa https://t.co/sbwkijf2p5",Netral,"discover hotels around kabupaten grobogan, indonesia from 275000 idr per night:","found hotels around the groobogan district, idonia of 275000 idr per night:"
2051,"If you actually think about it, you're god. We're all are. But we don't realized it, yet. https://t.co/vXICgBN4SJ","If you actually think about it, you're God. We're all are. But we don't realized it, yet. https://t.co/vxicgbn4sj","Jika Anda benar -benar memikirkannya, Anda adalah Tuhan. Kita semua. Tapi kami belum menyadarinya. https://t.co/vicxgbn4sj",Positif,"if you actually think about it, you're ****. we're all are. but we don't realized it, yet.","If you really think about it, you fuck all of us, but we haven't figured it out yet."
4746,We should start resting @Cristiano . Playing back to back game probably not suits him anymore. We can’t get the best of him with this way.,We should start resting @cristiano. Playing back to back game probably not suits Him Anymore. We can get the best of him with this way.,Kita harus mulai beristirahat @cristiano. Bermain game kembali ke belakang mungkin tidak cocok untuknya lagi. Kami tidak bisa mendapatkan yang terbaik darinya dengan cara ini.,Negatif,we should start resting . playing back to back game probably not suits him anymore. we can't get the best of him with this way.,We should start resting. Play back to the game. Maybe it doesn't fit anymore.
3728,Repost My memory 2021 Want to go there again 🥺  #repost #kebunrayabogor #bogor #jawabarat #westjava #healing #travel #traveling #travelers @ Kebun Raya Bogor https://t.co/yA7G6o7AJP,Repost My Memory 2021 Want to go there again 🥺  #Repost #KebunrayAbogor #Bogor #Ansarat #westjava #healing #traveling #traveling #tavelers @ Bogor Raya Kebun Https://t.co/ya7g6o7ajp,Posting ulang Ingatan saya 2021 Ingin pergi ke sana lagi 🥺  #repost #kebunrayabogor #bogor #jawabarat #westjava #healing #travel #traveling #travelers @ kebun raya bogor https://t.co/ya7g6o7ajp,Netral,repost my memory 2021 want to go there again :pleading_face: @ kebun raya bogor,My memory repost 2021 wants to go there again: pleaseading_face: @ garden doubtor
3481,"Page 366 of 366  Terima kasih telah memberikan pelajaran yang sangat berarti, sehingga aku bisa belajar dari setiap permasalahan yang aku alami supaya kedepanya bisa lebih baik lagi🙂 I hope that next year it can be even better, for careers, and for love stories, aamiin🤲","Page 366 of 366  Thank you for giving a very meaningful lesson, so I can learn from every problem I experience so that in the future it can be even better 🙂 I hope that next year it can be even better, for careers, and for love stories, aamiin🤲","Halaman 366 dari 366  Terima Kasih Telah Anggota Pelajaran Yang Sangat Berarti, Sehingga Aku Bisa Belajar Dari Setiap Permasalanahan Yang Aku Alami Supaya Kedepanya Bisa LeBih Baik Lagi🙂 Saya berharap tahun depan bisa lebih baik, untuk karier, dan untuk kisah cinta, aamiin🤲",Positif,"page 366 of 366 terima kasih telah memberikan pelajaran yang sangat berarti, sehingga aku bisa belajar dari setiap permasalahan yang aku alami supaya kedepanya bisa lebih baik lagi:slightly_smiling_face: i hope that next year it can be even better, for careers, and for love stories, aamiin:palms_up_together:","page 366 of 366. Thank you for being a member of the lesson so well-known that I can learn from a meal that is aami so that it can last:slightly_smiling_face: i hope that next year it can be better, for seekers, and for love stories, aami_mups_to:"
3152,nakal tau batasan tu yg kek gmn sieeeee bestie https://t.co/jghUpAIWqQ,naughty know the limits that are gmn sieeeee bestie https://t.co/jghupaiwqq,NAKAL TAU BATASAN TU YG KEK GMN SIEEEEE BESTIE HTTPS://T.CO/JGHUPAIWQQ,Netral,nakal tau batasan tu yg kek gmn sieeeee bestie,Naughty know the limits are not seeee bestie
3315,Oh iyaaa hari ini enip juga 2 taon wkwkwk big thank to people around the world yang merayakan anniversary saya dan pacar saya😂🧡,"Oh yeah, today is also 2 taon wkwkwk big thanks to people around the world that celebrates my anniversary and my girlfriend😂🧡",Oh iyaaa hari ini enip enip juta 2 taon wkwkwk besar terima kasih kepada orang -orang di seluruh dunia yang merayakan ulang tahun Saya dan pacar sa😂🧡ah😂🧡,Positif,oh iyaaa hari ini enip juga 2 taon wkwkwk big thank to people around the world yang merayakan anniversary saya dan pacar saya:face_with_tears_of_joy::orange_heart:,Oh yes today is also 2 taon wkkwkk great thanks to people around the world who celebrate my birthday and my girlfriend:
3507,pap buat crush gw mudah mudahan lewat ya🥹 https://t.co/QTBRauC8of,pap for my crush hopefully through ya🥹 https://t.co/qtbrauc8of,Pap Buat Crush GW Mudah Mudahan Lewat Ya🥹 https://t.co/qtbrauc8of,Netral,pap buat crush gw mudah mudahan lewat ya:face_holding_back_tears:,Let me crush through: face_holding_back_hears:
3117,My business growth will be slow &amp; gradual… it’s what I prefer at the moment because I want to own 100% of my company. Most of my decisions are from my Gut &amp; I don’t want to explain that to any investor. I’m all about hiring people who are smarter than me to help where I lack!,My business growth will be slow & amp; Gradual ... It's what I prefer at the moment because I want to own 100% of my company. Most of My Decisions are from my gut & amp; I don't want to explain that to any investor. I'm all about hiring people who are smart than me to help where I lack!,Pertumbuhan bisnis saya akan lambat & amp; Secara bertahap ... itulah yang saya sukai saat ini karena saya ingin memiliki 100% dari perusahaan saya. Sebagian besar keputusan saya berasal dari usus saya & amp; Saya tidak ingin menjelaskannya kepada investor mana pun. Saya semua tentang mempekerjakan orang yang lebih pintar dari saya untuk membantu di mana saya kekurangan!,Positif,my business growth will be slow &amp; gradual… it's what i prefer at the moment because i want to own 100% of my company. most of my decisions are from my gut &amp; i don't want to explain that to any investor. i'm all about hiring people who are smarter than me to help where i lack!,My business growth will be slow &amp; gradually... it's what I like more nowadays because I want to own 100% of my company. Most of my decisions are from my gut &amp; I don't want to explain that to any investors. I'm all about hiring people who are smarter than me to help where I'm less!
4299,"tadi gua tidur lebih awal terus jack had the audacity to say ""heyyy I haven't heard u in a while, what's up"" .kayak literally itu cuman 6 jam ga snap2an, trus dia blg ""I haven't heard u in a while"":)","I went to sleep early and then jack had the audacity to say ""heyyy i haven's heard u in a while, what's up"". Literally, it's only 6 hours not snap, then he has ""I haven'T heard u in a while "":)","Tadi Gua Tidur Lebih Awal Terus Jack memiliki keberanian untuk mengatakan ""heyyy aku belum pernah mendengarmu dalam beberapa saat, ada apa"" .kayak benar -benar Itu cuman 6 jam ga snap2an, trus dia blg ""Aku belum mendengarmu sebentar lagi dalam beberapa saat "":)",Netral,"tadi gua tidur lebih awal terus jack had the audacity to say ""heyyy i haven't heard u in a while, what's up"" .kayak literally itu cuman 6 jam ga snap2an, trus dia blg ""i haven't heard u in a while"":)","Earlier in the sleep cave kept jack up the courage to say ""heyy i haven't heard u in a while, what's up"" .kay literally was man at 6 ga snap2an, trun he said ""i haven't heard u in a while "":"
128,🤣🤣🤣 di spill langsung https://t.co/V3yID7mLkj,🤣🤣🤣 On the direct spill https://t.co/v3yid7mlkj,🤣🤣🤣 di tumpahan langsung https://t.co/v3yid7mlkj,Netral,:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: di spill langsung,:rolling_on_the_flear_laughing::: rolling_on_the flowen_laughing:::: rolling_the_fourning_lowing_indirect
4040,Sleepover in my cousin's house 😴 it's been a while tho. https://t.co/G2kfbwgy3P,Sleepover in my cousin's house 😴 it's a while tho. https://t.co/g2kfbwgy3p,Menginap di rumah sepupu saya 😴 Sudah lama. https://t.co/g2kfbwgy3p,Netral,sleepover in my cousin's house :sleeping_face: it's been a while tho.,stay at my cousin's house: sleep_face: it's been a while.
4503,"THIS HERA CLUB MEMBER SURELY NEVER LEARN ANYTHING.  They still couldn't get why Sur-yeon wait so long before finally confronting them. *Lol* A little use of brain would be nice, guys. #PenthouseEp19 https://t.co/BFrliqvO6y","This Hera Club Member Surely Never Learn Anything.  They are still couldn't get why sur-yeon wait so long before finally confronting them. * LOL* A Little Use of Brain would be nice, guys. #Penthouseep19 https://t.co/bfrliqvo6y","Anggota Hera Club ini pasti tidak pernah belajar apa pun.  Mereka masih tidak bisa mendapatkan mengapa Sur-yeon menunggu begitu lama sebelum akhirnya menghadapi mereka. * LOL* Sedikit penggunaan otak akan menyenangkan, teman -teman. #Penthouseep19 https://t.co/bfrliqvo6y",Negatif,"this hera club member surely never learn anything. they still couldn't get why sur-yeon wait so long before finally confronting them. *lol* a little use of brain would be nice, guys.",The members of hera club must have never learned anything. They still can't get why sur-yeon wait so long before confronting them.
1219,"First time staycation, he is so tired now dan ditinggal tidur. Bagi bahan dong dah turn on tp gbs apa apa ;)(","First time staycation, He is so tired now and left sleeping. For the ingredients, what are you turn on but what;) () (","Pertama kali tetap, dia sangat lelah sekarang Dan Ditinggal Tidur. BAGI BAHAN DONG DAH Nyalakan TP GBS APA APA;) (",Negatif,"first time staycation, he is so tired now dan ditinggal tidur. bagi bahan **** dah turn on tp gbs apa apa ;)(","For the first time in the night, she's very tired now and she's sleeping."
595,Benci bgt baca zodiak2an ! Fake semua kan... tp kdg suka kepo gmna yaaa 🤣 hahahaha labil ~,Hate it really read zodiac2an! Fake all right ... but I like to do it 🤣 hahahaha unstable ~,Benci Bgt Baca Zodiak2an! Palsu Semua Kan ... tp kdg suka kepo gmna yaaa 🤣 hahahaha labil ~,Negatif,benci bgt baca zodiak2an ! fake semua kan... tp kdg suka kepo gmna yaaa :rolling_on_the_floor_laughing: hahahaha labil ~,hate to read the Zodiac! It's all fake... but we love kemna yaa:rolling_on_the_freak_laughing: haha lab ~
4457,The next projects pulang dr healing 🥹😅 https://t.co/4SBJW9nQto,The next projects home from healing 🥹😅 https://t.co/4sbjw9nqto,Proyek Berikutnya Pulu Dr Healing 🥹😅 https://t.co/4sbjw9nqto,Netral,the next projects pulang dr healing :face_holding_back_tears::grinning_face_with_sweat:,next project returned from healing:face_holding_back_hears::grinning_face_with_sweat:
1872,"I don't know who I'll be in the future, that's why I'll never stop my gaze. Mysterious ways of expression - your deep nature. Even in times when words of ""i love you"" are blown away by the wind. I'll take my clumsy hand and hold yours, and I'll never let go. -yesterday","I don't know who I'll be in the future, that's why I've never stop my gaze. Mysterious Ways of Expression - Your Deep Nature. Even in time when words of ""I love you"" are blown away by the wind. I'll take my clumsy hand and hold yourself, and I'll never let go. -Yesterday","Saya tidak tahu siapa saya di masa depan, itu sebabnya saya tidak akan pernah menghentikan tatapan saya. Cara ekspresi misterius - sifat Anda yang dalam. Bahkan di saat -saat ketika kata -kata ""Aku mencintaimu"" terpesona oleh angin. Saya akan mengambil tangan saya yang canggung dan memegang tangan Anda, dan saya tidak akan pernah melepaskannya. -kemarin",Netral,"i don't know who i'll be in the future, that's why i'll never stop my gaze. mysterious ways of expression - your deep nature. even in times when words of ""i love you"" are blown away by the wind. i'll take my clumsy hand and hold yours, and i'll never let go. -yesterday","I don't know who I'm going to be in the future, which is why I'll never stop staring at me the mysterious way your expression--the nature in you even in time when the words ""I love you"" get blown off by the wind. I'll take my sloppy hand and hold your hand, and I'll never let go."
1546,He wouldnt spoil it bcs he was ALONE and only with manager HAHAHAHA if the members went live with him absolutely he would do it altho we might not realize which one is a spoiler LOL https://t.co/NeIH0x3eAZ,He wouldnt spoil it bcs he was alone and only with manager hahahaha if the members went live with the absolutely he would do it altho we might not realize which one is a spoiler lol https://t.co/neih0x3eaz,Dia tidak akan merusaknya bcs dia sendirian dan hanya dengan manajer hahahaha jika para anggota tinggal bersamanya benar -benar dia akan melakukannya meskipun kita mungkin tidak menyadari mana yang merupakan spoiler lol https://t.co/neih0x3eaz,Netral,he wouldnt spoil it bcs he was alone and only with manager hahahaha if the members went live with him absolutely he would do it altho we might not realize which one is a spoiler lol,He won't break it bcs he's alone and only with manager hahaha haha if members go live with him really he'll do it altho we probably didn't realize that one was the more destructive you
167,"2020 ini sama seperti Indonesia.Indonesia70% Perairan dan 30 % Daratan.202070% (Duka, patah hati, anxiety, overthinking, stress, GAGAL)30% (Tawa)","2020 is the same as Indonesia.Indonesia70% waters and 30% of land.202070% (sorrow, heartbreak, anxiety, overthinking, stress, fail) 30% (laughter)","2020 INI SAMA SEPERTI INDONESIA.Indonesia70% Perairan Dan 30% daratan.202070% (Duka, Patah Hati, Kecemasan, Overtinking, Stres, Gagal) 30% (Tawa)",Negatif,"2020 ini sama seperti indonesia.indonesia70% perairan dan 30 % daratan.202070% (duka, patah hati, anxiety, overthinking, stress, gagal)30% (tawa)","2020 is just like Indonesia. Indonesia70% water and 30% land.2070% (guilty, heartbreak, anxiety, overthinking, stress, failure) 30% (Laughter)"
1258,Ga ada yg mau staycation nih???,No one wants to staycation ???,Ga ada yg mau staycation nih ???,Netral,ga ada yg mau staycation nih???,You don't want to stay the night??
3254,"No offense but my portofolio will get much profit more than this, is actually sucks https://t.co/Scpqsiqv9H","No offense but my portfolio will get much more than that, is actually sucks https://t.co/scpqsiqv9h","Jangan tersinggung tetapi portofolio saya akan mendapatkan banyak keuntungan lebih dari ini, sebenarnya menyebalkan https://t.co/scpqsiqv9h",Negatif,"no offense but my portofolio will get much profit more than this, is actually sucks","No offense, but my portfolio is going to get a lot more benefits from this, actually."
3043,mimpi apa yaallah kemarin subuh2😭😭😭 overthinking nya bisa kumat lagi ini mah,"What dream is, yesterday at dawn2 ago the overthinking can recur this again mah",Mimpi apa YaAllah kemarin subuh2😭😭😭 terlalu banyak berpikir Nya bisa kumat lagi ini mah,Negatif,mimpi apa yaallah kemarin subuh2:loudly_crying_face::loudly_crying_face::loudly_crying_face: overthinking nya bisa kumat lagi ini mah,What dream did you dream yesterday at dawn:loudly_cry_face: loudly_cryface:: loudly_cry_face: overthinking her can again
2382,Kalau galau tuh healing bukan malah bikin status sedih! Yg ada nanti malah tambah stres bukannya sembuh -,If he is upset healing isn't even a sad status! The ones will be even more stressful instead of healing -,Kalau galau tuh penyembuhan Bukan Malah Bikin Status SEDEH! YG ADA NANTI MALAH TAMBAH STRES BUukanNA SEMBUH -,Negatif,kalau galau tuh healing bukan malah bikin status sedih! yg ada nanti malah tambah stres bukannya sembuh -,You're a healthy son of a bitch.
2921,Masuk ke daftar temen deketnya crush harus seneng atau sedih???,Enter the list of friends close to Crush must be happy or sad ???,MASUK KE DAFTAR TEMEN DEKETNYA CRUSH HARUS SENENG ATAU SEDEH ???,Netral,masuk ke daftar temen deketnya crush harus seneng atau sedih???,"""The maddar whose friend crushes must be happy he's sad?"""
2675,Last one. Got myself a new keyRING for my house keys from a talented local illustrator &amp; a fellow BESTIE~💚✨   #beomiesnaps_RING #beomiesnaps  #뽐순스냅 #JAYB #제이비 @jaybnow_hr https://t.co/Igr0x0N7cK,Last one. Got Myself a new keyring for my house keys from a talented local illustrator & amp; a fellow bestie ~ 💚✨  #BEOMIESNAPS_RING #BEOMIESNAPS #뽐순스냅 #jayb #제이비 @jaybnow_hr https://t.co/igr0x0n7ck,Terakhir. Mendapatkan diri saya keyring baru untuk kunci rumah saya dari ilustrator lokal yang berbakat & amp; sesama bestie ~ 💚✨  #beomiesnaps_ring #beomiesnaps #뽐순스냅 #jayb #제이비 @jaybnow_hr https://t.co/igr0x0n7ck,Positif,last one. got myself a new keyring for my house keys from a talented local illustrator &amp; a fellow bestie~:green_heart::sparkles: #뽐순스냅 #제이비,last one. got myself a new keyring for my house keys from a local nalustrator talented &amp; a fellow bestie~: green_heart:sparcles: #Nethery
163,"2020 / 5 = 404So yeah, Basically this year actually an error.","2020/5 = 404so Yeah, basically this year actually an error.","2020 /5 = 404So ya, pada dasarnya tahun ini sebenarnya kesalahan.",Negatif,"2020 / 5 = 404so yeah, basically this year actually an error.","2020/5=404so yeah, basically this year is actually a mistake."
1184,Even you can't stand https://t.co/WNJmW6DIhK https://t.co/vo71VWoLIA,Even you can't stand https://t.co/wnjmw6dihk https://t.co/vo71vwolia,Bahkan Anda tidak tahan https://t.co/wnjmw6dihk https://t.co/vo71vwolia,Negatif,even you can't stand,Even you can't stand it
4198,staycation malah semangat update portfolio 😂 https://t.co/Hqidzp9bSO https://t.co/RjVkAwOwFm,Staycation even the spirit of portfolio update 😂 https://t.co/hqidzp9bso https://t.co/rjvkawowfm,Staycation Malah Semangat Portofolio Pembaruan 😂 https://t.co/hqidzp9bso https://t.co/rjvkawowfm,Positif,staycation malah semangat update portfolio :face_with_tears_of_joy:,staycation is the spirit of portfolio update:face_with_hears_of_joy:
3781,"Sampai sekarang masih suka film action dengan adegan kekerasan. Stress reliever-ku, anxiety release. 🤪","Until now, I still like action films with violent scenes. My reliever stress, anxiety release. 🤪","Sampai Sekarang Masih Suka Aksi Film Delangan Adegan Kekerasan. Stres reliever-ku, pelepasan kecemasan. 🤪",Positif,"sampai sekarang masih suka film action dengan adegan kekerasan. stress reliever-ku, anxiety release. :zany_face:","Until now still love violent action films. My stress relief, recovery release.:"
2304,Jujurly aja dah https://t.co/FRpvt1UMkG,Honestly just https://t.co/frpvt1umkg,Jujurly Aja dah https://t.co/frpvt1umkg,Netral,jujurly aja dah,I'll be honest with you.
4174,"Staycation day 1😍🤑 (@ Villa Ubud Anyer Resort in Kecamatan Anyar, Banten w/ @sahal_fahmi) https://t.co/ZGmb0ZgkRv","Staycation Day 1😍🤑 ( @ Villa Ubud Anyer Resort in Anyar District, Banten W/@Sahal_fahmi) https://t.co/zgmb0zgkrv","Staycation Day 1😍🤑 ( @ Villa Ubud Anyer Resort di Kecamatan Anyar, Banten w/@sahal_fahmi) https://t.co/zgmb0zgkrv",Positif,"staycation day 1:smiling_face_with_heart-eyes::money-mouth_face: (@ villa ubud anyer resort in kecamatan anyar, banten w/ )","staycification day 1: siling_face_with_heart-eyes::: money-mouth_face: (@ villa ubud anyer resort in anyar debacle, banten w/ )"
3952,"Seneng deh baca ginian, siapa tau ada yang kepo bacain retweetan gw gitu biar mikir kan ya HAHAHAHA https://t.co/DkdnfRZT8X","I am happy to read this, who knows if someone is reading my retweetan so I think about it, hahahaha https://t.co/dkdnfrzt8x","SENENG DEH BACA GINIAN, SIAPA TAU ADA Yang KEPO BACAIN RETWEEGAN GW GITU BIAR MIKIR KAN YA HAHAHAHA HTTPS://T.CO/DKDNFRZT8X",Positif,"seneng deh baca ginian, siapa tau ada yang kepo bacain retweetan gw gitu biar mikir kan ya hahahaha","I'm so happy to read this, if anyone reads my retweet then think about it haha ha ha ha ha ha ha ha ha ha ha"
1853,"I briefly read the pessimistic comments toward ASEAN's effort in  ending Myanmar's violence.   I somehow came into a conclusion that some comments stand upon this arrogance:   ""If a white man from UN can't do it, a bunch of brown fellas will be as useless""  #CMIIW","I briefly Read the PESSIMISTIS Comments Toward ASEAN's Effort in Ending Myanmar's Violence.  I somehow Came into a Conclusion that some comments stand up upon this arrogance:  ""If a white man from un can't do it, a bunch of brown feeling will be as useless""  #Cmiiw","Saya secara singkat membaca komentar pesimistis terhadap upaya ASEAN dalam mengakhiri kekerasan Myanmar.  Saya entah bagaimana sampai pada kesimpulan bahwa beberapa komentar berdiri pada kesombongan ini:  ""Jika seorang pria kulit putih dari PBB tidak bisa melakukannya, sekelompok orang cokelat tidak akan berguna""  #Cmiiw",Negatif,"i briefly read the pessimistic comments toward asean's effort in ending myanmar's violence. i somehow came into a conclusion that some comments stand upon this arrogance: ""if a white man from un can't do it, a bunch of brown fellas will be as useless""","i briefly read a pessimist comment on the asea effort to end the myanmar violence. i somehow came to the conclusion that some comments stood on this vanity: ""if a white man of un could not do it, a bunch of brown fellas would be as useful"""
3193,"Never hit a woman, even if she stabs you with a scissors -uncle charlie","Never hit a woman, even if she stabs you with a scissors -Punction Charlie","Jangan pernah memukul seorang wanita, bahkan jika dia menikam Anda dengan gunting -uncle Charlie",Netral,"never hit a woman, even if she stabs you with a scissors -uncle charlie","Never hit a woman, even if she stabs you with scissors - Uncle Charlie"
118,"✨ Time will tell ✨Di saat gw ga lagi nyariDi saat gw ga lagi berharap Selalu di saat itu gw ketemu org yg tepat. Bergaya ga maksa, prefer warkop drpd kapisop, ngerokok jg, maen ML jg, karir yg utama, financial &amp; health focused, prefer pacar rasa teman. Let’s sail 2gether!","✨ Time will tell ✨di when I no longer bearized when I no longer hoped that I always met the right person at that time. Style not forced, Prefer Warkop Dr.Pd Capisop, smoking too, playing ML, the main career, financial & amp; Health Focused, Prefer Girlfriends Friend's taste. Let’s Sail 2gether!","✨ Waktu akan memberi tahu ✨di saat gw ga lagi nyaridi saat gw ga lagi berharap selalu di saat itu gw ketemu org yg tepat. Bergaya GA Maksa, lebih suka Warkop DRPD Kapisop, Ngerokok JG, Maen ML JG, Karir YG Utama, Financial & amp; Kesehatan fokus, lebih suka Pacar Rasa Teman. Ayo berlayar 2gether!",Positif,":sparkles: time will tell :sparkles:di saat gw ga lagi nyaridi saat gw ga lagi berharap selalu di saat itu gw ketemu org yg tepat. bergaya ga maksa, prefer warkop drpd kapisop, ngerokok jg, maen ml jg, karir yg utama, financial &amp; health focused, prefer pacar rasa teman. let's sail 2gether!","Time will tell:sparcles: when I'm not niridi when I don't expect to be open at the time gitemu a tapat. style ga mass, prefer warkop capisop, smoke too, maen mg, maient ykarirg major, ficial &amp; hely, prefocused, better friend boyfriend. let's sail 2ge!"
3011,"menjelang tahun baru diterjang overthinking, kan anjimmm 😟","Towards the new year being hit by Overthinking, Kanjimmm 😟","menjelang tahun baru diterjang berlebihan, kan anjimmm 😟",Negatif,"menjelang tahun baru diterjang overthinking, kan anjimmm :worried_face:","leading to a new year's overthinking, right anjimmm: worried_face:"
1614,Healing https://t.co/eO8eEhCqK8,Healing https://t.co/eo8eehcqk8,Penyembuhan https://t.co/eo8eehcqk8,Netral,healing,healing
1543,"he literally can’t control his own intelligence agency murder machine, the ISI which 1) hid bin laden 2) helped fund the Mumbai attacks and 3) sponsor the Taliban in Afghanistan....and that’s just for starters. ISI is the Head of State in Pakistan. https://t.co/hydgW0P1q0","He literally can'T control his own intelligence agency murder machine, the contents which 1) hid bin laden 2) Helped fund the Mumbai attacks and 3) sponsors of the Taliban in Afghanistan .... and that just for starters. Fill in the head of state in Pakistan. https://t.co/hydgw0p1q0","Dia benar -benar tidak bisa mengendalikan agen intelijennya sendiri, pembunuhan, ISI yang 1) menyembunyikan bin Laden 2) membantu mendanai serangan Mumbai dan 3) mensponsori Taliban di Afghanistan .... dan itu hanya sebagai permulaan. ISI adalah kepala negara di Pakistan. https://t.co/hydgw0p1q0",Negatif,"he literally can't control his own intelligence agency **** machine, the isi which 1) hid bin laden 2) helped fund the mumbai attacks and 3) sponsor the taliban in afghanistan....and that's just for starters. isi is the head of state in pakistan.","He really can't control his own intelligence agency **** machine, contents 1) hiding bin Laden 2) helping fund Mumbai's attack and 3) sponsoring the rope in Afghanistan.... and that's just for starters. The contents are heads of state in Pakistan."
4910,"Woaaah! Tiba-tiba ada yg kirim pizza 😳 ini mah udah paling bener dirumah aja mam pizza + baca buku 😂  Disclaimer: ini halal ya bestie, bukan kiriman dari pacar orang apalagi suami orang 😌😌 https://t.co/pX6lPDgQNX","Woaaah! Suddenly someone sent a pizza  Disclaimer: This is halal yes bestie, not a shipment from someone's girlfriend especially the husband of someone 😌😌 https://t.co/px6lpdgqnx","Woaaah! Tiba-Tiba Ada Yg Kirim Pizza 😳 Ini Mah Udah Paling Bener Dirumah Aja Mam Pizza + Baca Buku 😂  Penafian: Ini Halal Ya Bestie, Bukan Kiriiman Dari Pacar Orang Apalagi Suami Orang 😌😌 https://t.co/px6lpdgqnx",Positif,"woaaah! tiba-tiba ada yg kirim pizza :flushed_face: ini mah udah paling bener dirumah aja mam pizza + baca buku :face_with_tears_of_joy: disclaimer: ini halal ya bestie, bukan kiriman dari pacar orang apalagi suami orang :relieved_face::relieved_face:","fontcolor="" # FFFF00""woaaah! fontcolor="" # FFFF00""Susent pizza: fontcolor="" # FFFF00""flushed_face_joy: fontcolor="" # FFFF00""this isalya bestie,notkiryan fontcolor="" # FFFF00""people'relieve_face:::relieved_face::"
2801,"Makan yg enak yg dipenginin, mau kmn aja yg dikangenin self healing musim ini 🤗 https://t.co/HKwxzSo8wQ","Eat the delicious ones that want, you want to be the one who is known to be self healing this season 🤗 https://t.co/hkwxzso8wq","Makan yg enak yg dipenginin, mau kmn jaah yg dikangenin penyembuhan mandiri musim ini 🤗 https://t.co/hkwxzso8wq",Positif,"makan yg enak yg dipenginin, mau kmn aja yg dikangenin self healing musim ini :smiling_face_with_open_hands:",Eat something delicious. Eat something delicious.
4698,"Vocal nya Suchan crisp banget sih, while scream nya moa ketiban Oliver","The vocal is really crisp, the while screen is moa oliver","Vokal nya suchan renyah banget sih, sementara berteriak nya moa ketiban oliver",Positif,"vocal nya suchan crisp banget sih, while scream nya moa ketiban oliver","Her vocals are so crisp anyway, while yelling at her moa order oliver"
999,Dinner with bestie sejak smp 😘😘😘 https://t.co/2MMpDX8a0I,Dinner with bestie since junior high school 😘😘😘 https://t.co/2mmpdx8a0i,Makan malam dengan bestie sejak smp 😘😘😘 https://t.co/2mmpdx8a0i,Positif,dinner with bestie sejak smp :face_blowing_a_kiss::face_blowing_a_kiss::face_blowing_a_kiss:,dinner with bestie since smp:face_blowing_akiss::face_blowing_as::face_blowing_a_kiss:
3842,Sedikit stres tapi kalau diajak healing langsung waras https://t.co/ceskX5NZFU,A little stress but if invited to healing directly sane https://t.co/ceskx5nzfu,Sedikit Stres TAPI KALAU DIAJAK PEMBERIAN LANGSUNG WARAS https://t.co/ceskx5nzfu,Negatif,sedikit stres tapi kalau diajak healing langsung waras,It's a little stressful when you're treated straight away.
1623,Healing itu fana,Healing is mortal,Menyembuhkan Itu Fana,Negatif,healing itu fana,healing is mortal
4723,Walking on my Daughter while she's doing a Tiktok! @ Mia's Room https://t.co/VHa8aS68g2,Walking on my daughter while she's doing a tiktok! @ Mia's room https://t.co/vha8as68g2,Berjalan di atas putri saya saat dia melakukan Tiktok! @ Mia's room https://t.co/vha8as68g2,Netral,walking on my daughter while she's doing a tiktok! @ mia's room,walking on my daughter while she's doing her ticktock!
2474,"Kayanya bakalan rehat,butuh heart healing agak lamaan","I think it's going to take a break, need heart healing a little longer","Kayanya BAKALAN REHAT, BUTUH Heart Healing Agak LAMEAN",Positif,"kayanya bakalan rehat,butuh heart healing agak lamaan","Looks like a chapter break, needs a heart to heal the old gat"
4559,"Tidur pagi diawal bulan dengan pikiran yang kemana2, anggep aja ini trakhir overthinking berlebih.","Sleeping the morning at the beginning of the moon with a mind everywhere, just think of this end overthinking.","Tidur Pagi diawal Bulan Delangan Pikiran Yang KEMANA2, ANGGEP AJA INI TRAKHIR OVERHINKING BERLEBIH.",Negatif,"tidur pagi diawal bulan dengan pikiran yang kemana2, anggep aja ini trakhir overthinking berlebih.","Early morning sleep. The moon with thoughts everywhere, let's face it. It's the end of overthinking."
4084,Somehow this is kinda cursed https://t.co/hoK2CwxGof,Somehow this is kinda cursed https://t.co/hok2cwxgof,Entah bagaimana ini agak dikutuk https://t.co/hok2cwxgof,Negatif,somehow this is kinda cursed,Somehow it's kind of cursed.
448,Apaansi ni orang kepo bgt 🥲,What are this people really 🥲,Apaanssi ni orang kepo bgt 🥲,Negatif,apaansi ni orang kepo bgt :smiling_face_with_tear:,"fontcolor="" # FFFF00""fuckthis person fontcolor="" # FFFF00""po bgt:smiling_face_with_them:"
