Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet
4122,Spill dong bestie https://t.co/EVBOva2sLP,Spill Dong Bestie https://t.co/evbova2slp,Spill Dong bestie https://t.co/evbova2slp,Netral,spill **** bestie,spill **** bestie
5016,"yo kerjo yo dolen, selamat hari seninn bestie🌻. https://t.co/EykcTyFWvC","Yo Kerjo Yo Dolen, Happy Monday, Bestie🌻. https://t.co/eykctyfwvc","Yo KERJO YO DOLEN, SELAMAT HARI SENINN BESTIE🌻. https://t.co/eykctyfwvc",Positif,"yo kerjo yo dolen, selamat hari seninn bestie:sunflower:.","yo kerjo yo dolen, happy Monday bestie:sunflower:."
3336,Okk udah di booked bestie☺️🙏🏻 https://t.co/rEHbr4JqNz,Okk already booked bestie☺️ out https://t.co/rehbr4jqnz,Okk udah di memesan bestie☺️🙏🏻 https://t.co/rehbr4jqnz,Positif,okk udah di booked bestie:smiling_face::folded_hands_light_skin_tone:,Okk Bolded bestie:smiling_face::folded_hands_light_skin_tone:
4462,"The point is ""War is NOT cool"" ✌","The point is ""war is not cool"" ✌","Intinya adalah ""perang tidak keren"" ✌",Negatif,"the point is ""war is not cool"" :victory_hand:","The point is ""war is not cool"": Hand-win:"
1916,I literally has a nasi padang ams then slept,I literally has a Padang Rice AMS then Slept,Saya benar -benar memiliki nasi padang AMS kemudian tidur,Netral,i literally has a nasi padang ams then slept,i literally had rice Cross ams then went to sleep
1538,"Hayu BESTie ,kalian lagi nyari sepatu yang realpict bagus dan harga murah ???nih q rekomendasiin buat kalian sepatu harga 37'n tapi realpict banget 😍😍😍  Belinya di shopee 👉https://t.co/kGYrNPFOUd https://t.co/ia3BJdSICx","Hayu Bestie, you're looking for good realpict shoes and cheap prices ??? here Q recommended for you shoes for 37'n but really realpict 😍😍😍  Buy it at Shopee 👉httts: //t.co/kgyrnpfoud https://t.co/ia3bjdsicx","Bestie HAYU, Kalian Lagi Nyari Sepatu Yang Realpict BAGUS dan HARGA MURAH ??? NIH Q REKOMENDASIIN BUAT KIA SEPATU HARGA 37'N TAPI REALPICT BANGET 😍😍😍  BELINYA DI Shopee 👉https: //t.co/kgyrnpfoud https://t.co/ia3bjdsicx",Netral,"hayu bestie ,kalian lagi nyari sepatu yang realpict bagus dan harga murah ???nih q rekomendasiin buat kalian sepatu harga 37'n tapi realpict banget :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: belinya di shopee :backhand_index_pointing_right:",You guys are looking for realpict mules and cheap prices.
4694,Vest cantix nih bestie Klik untuk model lainnya  https://t.co/atXrEJ4njg  Cikampek . Gita . Tanggal 5 https://t.co/cv5ZheLTYI,VEST CANTIX BESTIE Click for other models  https://t.co/atxrej4njg  Cikampek. Gita. 5 https://t.co/cv5zheltyi,Vest Cantix NIH Bestie Klik unk model lainnya  https://t.co/atxrej4njg  Cikampek. Gita . Tanggal 5 https://t.co/cv5zheltyi,Netral,vest cantix nih bestie klik untuk model lainnya cikampek . gita . tanggal 5,Cantix vest. Here's a bestie click for another model. McCimp.gita. 5th.
1142,Even Lucifer was once an angel.,Even Lucifer Was Once an Angel.,Bahkan Lucifer pernah menjadi malaikat.,Netral,even lucifer was once an angel.,Even Lucifer used to be an angel.
4473,"The thing having a family group chat in one house alone is that no one talks, literally; we just send messages 😂😂","The thing has a family group chat in one house alone is that no one talks, literally; we just send messages 😂😂","Hal yang memiliki obrolan kelompok keluarga di satu rumah saja adalah tidak ada yang berbicara, secara harfiah; Kami hanya mengirim pesan 😂😂",Positif,"the thing having a family group chat in one house alone is that no one talks, literally; we just send messages :face_with_tears_of_joy::face_with_tears_of_joy:","The only thing that has a family group chat in one house is that no one talks, literally; we just send a message:"
959,Dek honestly agak fals sih tapi gapapa deh emang lawak mulu lu mah https://t.co/NOiBYuwO3s,"Honestly deck is a bit false, but it's okay, you are just a joke.",Dek Jujur Agak Fals Sih Tapi Gapapa Deh Emang Lawak Mulu Lu Mah Https://t.co/Noibyuwo3s,Negatif,dek honestly agak fals sih tapi gapapa deh emang lawak mulu lu mah,"fontcolor="" # FFFF00""deckhonest fontcolor="" # FFFF00""sakakfals fontcolor="" # FFFF00""alse fontcolor="" # FFFF00""alse fontcolor="" # FFFF00""alse fontcolor="" # FFFF00""yes fontcolor="" # FFFF00""makakhijomu fontcolor="" # FFFF00""h"
1069,"Dulu suka banget sama lagu live while we're young, dance all night, one way or another, kiss you. Vibenya happy &amp; colorful aku suka deh https://t.co/P6oM3ciDuo","I used to really like the song While We're Young, Dance All Night, One Way or Another, Kiss You. The vibhes are happy & amp; Colorful I like https://t.co/p6om3ciduo","Dulu Suka Banget Sama Lagu Live saat kita muda, menari sepanjang malam, dengan satu atau lain cara, menciummu. Vibenya Happy & amp; warna aku suka deh https://t.co/p6om3ciduo",Positif,"dulu suka banget sama lagu live while we're young, dance all night, one way or another, kiss you. vibenya happy &amp; colorful aku suka deh","It used to love the song of life while we were young, dancing all night, one way or another, kissing you."
1375,Gonna try (and probably fail) to avoid the build up next week for the decider. #lionssa2021,Gonna Try (and Probably Fail) to avoid the build up next week for the decider. #LISSSA2021,Akan mencoba (dan mungkin gagal) untuk menghindari membangun minggu depan untuk penentu. #LionsSA2021,Netral,gonna try (and probably fail) to avoid the build up next week for the decider.,will try (and may fail) to avoid building next week for determination.
1651,"Healing nya cuman bisa ke stadion sambil nyanyi anthem persija, belom bisa keluar kota terus nongkrong di tempat aesthetic sambil story in menu pesanan nya https://t.co/92f2DtnVT7","The healing can only go to the stadium while singing Anthem Persija, not yet able to go out of town and continue to hang out at the aesthetic place while story in the order menu https://t.co/92f2dtnvt7","Penyembuhan Nya Cuman Bisa Ke Stadion Sarik Nyanyi Anthem Persija, Belom Bisa Keluar Kota Terus Nongkrong Di Tempat Sarang Sambil Kisah Dalam Menu Pesanan Nya https://t.co/92f2dtnvt7",Positif,"healing nya cuman bisa ke stadion sambil nyanyi anthem persija, belom bisa keluar kota terus nongkrong di tempat aesthetic sambil story in menu pesanan nya","The cure can only go to the stadium while singing songs, not being able to get out of town. Keep hanging out at the athestic place while the story is on the menu."
925,daripada nonton start up yang begitu boomingnya kalo aku sih prefer nonton search yg tayangnya brengan start up lebih menarik,Instead of watching start ups that are so booming if I prefer to watch the search that aired the start up,Daripada nonton mulai yang monde boomingnya kalo aku sih lebih suka pencarian nonton yg titerangnya brengan mulai lebih menarik,Netral,daripada nonton start up yang begitu boomingnya kalo aku sih prefer nonton search yg tayangnya brengan start up lebih menarik,"Instead of watching things start to grow, I prefer the search to watch than they start pulling more."
4412,Thank you Pak Elia... Your words 4 years ago mean a lot to me even until this day🥰 https://t.co/UjBx8Ez1HX,Thank you Mr. Elia ... your words 4 years ago mean a lot to me even until this day🥰 https://t.co/ujbx8ez1hx,Terima kasih Pak Elia ... kata -kata Anda 4 tahun yang lalu sangat berarti bagi saya bahkan sampai hari ini🥰 https://t.co/ujbx8ez1hx,Positif,thank you pak elia... your words 4 years ago mean a lot to me even until this day:smiling_face_with_hearts:,Thank you Mr. Elia... Your words 4 years ago meant a lot to me even today: smiling_face_with_hearts:
29,"""I don't even know where I'll be after college. All of this uncertainty made me quit.""","""I don't even know where I'll be after college. All of this uncertainty made me quit.""","""Aku bahkan tidak tahu di mana aku akan kuliah. Semua ketidakpastian ini membuatku berhenti.""",Negatif,"""i don't even know where i'll be after college. all of this uncertainty made me quit.""","""I don't even know where I'm going after college. All this uncertainty makes me stop."""
1032,don't even used the F anymore 😔 https://t.co/rtqC0IwRwW,don't even use the f anymore 😔 https://t.co/rtqc0iwrww,bahkan tidak menggunakan f lagi 😔 https://t.co/rtqc0iwrww,Negatif,don't even used the f anymore :pensive_face:,not even using f anymore:pensive_face:
3693,"Randomly thought about keywords of 2020, mine is: - Pindah - Dibohongi habis-habisan - Healing - Jualan - Kematian - Self discovery - Komunikasi - Team - Mamak - Crayon - Less sweet - No more injection - Body built up  what’s yours? https://t.co/XOxXpQ9rc4","Randomly thought about keywords of 2020, mine is: - Move - Lied to all out - Healing - Selling - Death - Self discovery - Communication - Team - Mother - Crayon - Less Sweet - no more injection - BODY BUILT UP  What's Yours? https://t.co/xoxxpq9rc4","Dipikirkan secara acak tentang kata kunci tahun 2020, milik saya adalah: - Pindah - Dibohongi Habis-Habisan - Penyembuhan - JUALAN - KEMATIAN - Penemuan diri - Komunikasi - Tim - Mamak - Crayon - Kurang manis - Tidak ada lagi injeksi - Tubuh dibangun  apa milikmu? https://t.co/xoxxpq9rc4",Netral,"randomly thought about keywords of 2020, mine is: - pindah - dibohongi habis-habisan - healing - jualan - kematian - self discovery - komunikasi - team - mamak - crayon - less sweet - no more injection - body built up what's yours?","The random thought of the keyword from 2020, I was:--moved--tied to the inhabitants-living--the healing sale--death--the discovery of self--communication--team--mask--less sweet--no more injections--built what was yours?"
3047,Min yoongi that that mv!!!! Aaakkkkk I can't even find the right emoji,Min Yoongi that MV !!!! Aaakkkkk i can't even find the right emoji,Min yoongi itu mv !!!! Aaakkkk saya bahkan tidak dapat menemukan emoji yang tepat,Positif,min yoongi that that mv!!!! aaakkkkk i can't even find the right emoji,min yoongi that mv!!!! aaakkkkk i can't even find the right emoji!!!! aakkk i't even find the right emoji!!!!
1770,Holy... Djokovic actually lost,Holy ... Djokovic actually lost,Suci ... Djokovic benar -benar hilang,Netral,holy... djokovic actually lost,Holy... djokovic is completely gone.
4953,"Yaampun gue dulu dodol bangett ya, dikirimin video ini sama A*** tapi gue bodo amat🤣🤣..  Baru gue kepo artinya skrg setelah liat video kaya kenal iniii hahhaaa..  No other2, skrg sudah sama yg lain🤣 https://t.co/QLtxMe8r8X","Yes, I used to be dodol, I sent this video with a *** but I was very bodo🤣🤣 .. I just kept meaning now after seeing the rich video of knowing this hahhaaa .. No other, now it's the same as the others🤣 https://t.co/qltxme8r8x","Yaampun Gue Dulu Dodol Bangett Ya, Dikirimin Video Ini Sama A *** Tapi Gue Bodo Amat🤣🤣 .. Buru gue kepo artinya skrg setelah liat video kaya kenal iniii hahhaaa .. No Other2, Skrg Sudah Sama Yg Lain🤣 https://t.co/qltxme8r8x",Netral,"yaampun gue dulu dodol bangett ya, dikirimin video ini sama a*** tapi gue bodo amat:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:.. baru gue kepo artinya skrg setelah liat video kaya kenal iniii hahhaaa.. no other2, skrg sudah sama yg lain:rolling_on_the_floor_laughing:","fontcolor="" # FFFF00""yes fontcolor="" # FFFF00""dodol fontcolor="" # FFFF00""yes, fontcolor="" # FFFF00""Tachibodoter fontcolor="" # FFFF00""rolling_the_freak_laughing fontcolor="" # FFFF00"":::: rolling_on_the_the_foundry_laughing... fontcolor="" # FFFF00""afterseethe videoknown fontcolor="" # FFFF00""Noothers, now fontcolor="" # FFFF00""The same one:"
3128,My healing from my daily routine https://t.co/2iUTrdlKCu,My Healing From My Daily Routine https://t.co/2iutrdlkcu,Penyembuhan saya dari rutinitas harian saya https://t.co/2iutrdlkcu,Netral,my healing from my daily routine,My recovery from my daily routine
4841,Where is the fireworks @jhlsolitaireserpong #abouttng #tangerang #liburan #staycation #vacation #great #love #like #instagood #instagram #followｍe @ Jhl Solitaire Hotel https://t.co/ryYihtnyiI,Where is the fireworks @jhlsolitaireserpong #abouttng #tangerang #liranuran #staycation #vacation #great #love #live #instagood #followｍe @ jhl solitaire hotel https://t.co/ryihtnyii,Di mana kembang api @jhlsolitaireserpong #abouttng #tangerang #liburan #staycation #vacation #great #love #instagood #instagram #followｍe @ jhl solitaire hotel https://t.co/ryyihii,Netral,where is the fireworks ｍe @ jhl solitaire hotel,Where's my fireworks @hall hotel solitaire
3825,"Sebaik baiknya mood booster dan support      system adalah cuan,  cuan, uang, and money","As good as the mood booster and support system are cuan, cuan, money, and money","Sebaik Baiknya Booster dan Sistem Dukungan Sistem Dukungan Adalah Cuan, Cuan, Uang, dan Uang",Positif,"sebaik baiknya mood booster dan support system adalah cuan, cuan, uang, and money","An amplifier of the mood and support of the whole system of cuan, cuan, money, and money."
2056,"If you remember the person you hate, your heart will only continue to hurt--Scarlett Phoenix @ Kepo Luh https://t.co/mfFzxVM2kA","If you remember the person you hate, your heart will only continue to hurt--karlett phoenix @ kepo luh https://t.co/mffzxvm2ka","Jika Anda ingat orang yang Anda benci, hati Anda hanya akan terus terluka-Scarlett phoenix @ kepo luh https://t.co/MffZXVM2Ka",Negatif,"if you remember the person you hate, your heart will only continue to hurt--scarlett phoenix @ kepo luh","If you remember the person you hate, your heart will only continue to hurt--scarlett phoenix @ kepo luh"
3327,Ok habis healing balik ngurus skripsi... Yok bisa yok... besok kerja soalnya pasti bakal hectic😂 https://t.co/D9WMBVoa46,Ok after healing back to take care of the thesis ... Yok can yok ... tomorrow work because it will definitely hectic😂 https://t.co/d9wmbvoa46,Ok habis penyembuhan balik ngurus skripsi ... Yok Bisa Yok ... Besok Kerja Soalnya Pasti Bakal Hectic😂 https://t.co/d9wmbvoa46,Positif,ok habis healing balik ngurus skripsi... yok bisa yok... besok kerja soalnya pasti bakal hectic:face_with_tears_of_joy:,"fontcolor="" # FFFF00""ok finishhealingback script... fontcolor="" # FFFF00""yokcan yok... fontcolor="" # FFFF00""tomorrowwork fontcolor="" # FFFF00""mustbebusy:face_with_ears_of_joy:"
4578,today literally the best sunset i’ve ever see 🥺,today literally the best sunset I've ever see 🥺,Hari ini benar -benar matahari terbenam terbaik yang pernah saya lihat 🥺,Positif,today literally the best sunset i've ever see :pleading_face:,Today really is the best sunset I've ever seen: please:
4644,"Udah hampir bad trip di hari terakhir anjing ombak literally segede itu krn badai kapal rasanya mau ke balik, aku udah gak tahan mau muntah mau pulang aja rasanya😭","Already almost bad trip on the last day of the waves of the waves literally that big because the storm of the ship feels like going back, I can't stand wanting to vomit just want to go home it feels.","Udah Hampir Perjalanan Buruk Di Hari Terakhir Anjing Ombak Secara harfiah Segede Itu Krn Badai Kapal Rasanya Mau Ke Balik, Aku Udah Gak Tahan Muu Muntah Mau Pulu Aja Rasaanya😭",Negatif,"udah hampir bad trip di hari terakhir anjing ombak literally segede itu krn badai kapal rasanya mau ke balik, aku udah gak tahan mau muntah mau pulang aja rasanya:loudly_crying_face:","It's almost a bad trip on the last day. The surf dog is really that big because it's time to come back, and I don't even want to puke anymore. It's like cloud_crya_face:"
2803,Makantutai Slmt healing diatas kendaraan sampe punggung retak btw https://t.co/Arrm6Tknwh,Makantutai Slmt healing on the vehicle until the back cracked btw https://t.co/arrm6tknwh,Mikantutai Slmt Healing Diatas Kendaraan Sampe Puncgung Retak Btw https://t.co/arrm6tknwh,Negatif,makantutai slmt healing diatas kendaraan sampe punggung retak btw,Akantutai slmt heals on the vehicle until the back cracks by the time
4638,"Udah berhasil nahan emosi naek beberapa bulan ini tapi hari ini pecah gegara debat sama temen kantor.. Yaps, finally i need more time for healing (AGAIN) !!!!","Already successfully holding back emotions naek for a few months but today broke the state of debate with a friend of the office .. Yaps, Finally I Need More Time for Healing (Again) !!!!","Udah Berhasil Nahan Emosi Naek Beberapa Bulan ini Tapi Hari Ini Pecah Gegara Debat Sama Temen Kantor .. Yaps, akhirnya saya butuh lebih banyak waktu untuk penyembuhan (lagi) !!!!",Negatif,"udah berhasil nahan emosi naek beberapa bulan ini tapi hari ini pecah gegara debat sama temen kantor.. yaps, finally i need more time for healing (again) !!!!","It's been a success. There's been a few months since the debate with the office.. well, I finally need more time to heal (more)!!!!!!!!!!"
3590,Pernah coba hair removal di salon kecantikan? Nah itu literally beauty is pain. https://t.co/RF2DzzYDjl,Have you ever tried hair removal at a beauty salon? Now that's literally beauty is pain. https://t.co/rf2dzzydjl,Pernah Coba Hair Removal Di Salon Kecantikan? Nah Itu benar -benar kecantikan adalah rasa sakit. https://t.co/rf2dzzydjl,Negatif,pernah coba hair removal di salon kecantikan? nah itu literally beauty is pain.,No it's really beauty is pain.
2989,Memasuki jam overthinking!,Entering Overthinking Clock!,MEMASUKI MAMPUR OVERHINKING!,Negatif,memasuki jam overthinking!,The jam enters the overthinks!
1567,"Healing 2 hari bale rumah sesak lagi WKWKW plis jangan post foto terlalu ganteng ni hati cemburu rasa rasa mo surub hapus , pancing pancing orang mo goda kan? Untung xl nda ada Twitter","Healing 2 days Bale house tight again wkwkw please don't post photos too handsome ni this heart jealous taste movie delete, fishing rods people want to tease right? Fortunately xl there is a twitter","Penyembuhan 2 Hari Bale Rumah Sesak Lagi WKWKW PLIS Jangan Post Foto Terlalu Ganteng Ni Hati Cemburu Rasa Rasa Mo Surub Hapus, Pancing Pancing Orang Mo Goda Kan? Untung xl nda ada twitter",Negatif,"healing 2 hari bale rumah sesak lagi wkwkw plis jangan post foto terlalu ganteng ni hati cemburu rasa rasa mo surub hapus , pancing pancing orang mo goda kan? untung xl nda ada twitter","Healing 2 days bale house sesa again wkw pli jan post photo too bushy ni liver cemura taste mo surub remove, lure people mo flirt right? lucky xl ndal twitter"
4612,tu yg pakek skincare produk korea spill dong.,tu who uses the skincare of Korean spill products.,Tu yg Pakek perawatan kulit Produk Korea Spill Dong.,Netral,tu yg pakek skincare produk korea spill ****.,That's what the Korean spit is.
3592,Pernah ga sih kalian mikir gini. “Lo tu ngerti ga sih gue se overthinking apa? Apa lo gaada niat baik buat ngerti posisi gue sekarang???”  Tapi aku sadar aku siapa🙃 cuma bisa apa?   “😢”,"Have you ever thought about this. ""Do you understand what I am as overthinking? Are you good intentions to understand my position now ??? ""  But I realized who I just could?  ""😢""","Pernah Ga Sih Kalian Mikir Gini. “Lo tu ngerti ga sih gue se overhinking apa? Apa lo gaada niat Baik Buat Ngerti Posisi gue sekarang ??? ""  TAPI AKU SAILAR AKU SIAPA🙃 CUMA BISA APA?  ""😢""",Negatif,pernah ga sih kalian mikir gini. “lo tu ngerti ga sih gue se overthinking apa? apa lo gaada niat baik buat ngerti posisi gue sekarang???” tapi aku sadar aku siapa:upside-down_face: cuma bisa apa? “:crying_face:”,Have you ever thought about this... do you understand what you're talking about? Do you have no intention of knowing where you are??
3279,not even a simple thank you? lmao,not even a simple thank you? LMAO,Bahkan bukan terima kasih yang sederhana? lmao,Negatif,not even a simple thank you? ****,Not even a simple thank you?
1487,happy national bestie day!!! https://t.co/iPqOGxH6fk,Happy National Bestie Day !!! https://t.co/ipqogxh6fk,Selamat Hari Bestie Nasional !!! https://t.co/ipqogxh6fk,Positif,happy national bestie day!!!,Happy National Bestie Day!!!
282,Ada ya orang ngutang malah staycation *pikirin ege emak lu tuh pagi pagi kepasar kulaan,There are people who owe it even staycation *think ege mom you are in the morning to the market in the morning,Ada ya orang ngutang malah staycation *pikirin ege emak lu tuh pagi pagi kepasar kulula,Negatif,ada ya orang ngutang malah staycation *pikirin ege emak lu tuh pagi pagi kepasar kulaan,There's an organization that'll stay in the morning and think about it. It's the best market in the morning.
644,"Best photo I had in 2020, I hope that in this new year there will be even better photos and memories.  Happy New Year's 2021 everyone 🖤🖤🎉🎉 https://t.co/KlqSvcLU9Q","Best Photo I Had in 2020, I hope that in this new year there will be even better photos and memories. Happy New Year's 2021 Everyone 🖤🖤🎉🎉 https://t.co/klqsvclu9q","Foto terbaik yang saya miliki di tahun 2020, saya berharap di tahun baru ini akan ada foto dan kenangan yang lebih baik. Selamat Tahun Baru 2021 semuanya 🖤🖤🎉🎉 https://t.co/klqsvclu9q",Positif,"best photo i had in 2020, i hope that in this new year there will be even better photos and memories. happy new year's 2021 everyone :black_heart::black_heart::party_popper::party_popper:","My best picture of 2020, I hope that in this new year there will be even better photos and memories. Happy New Year 2021 everyone: blackheart::::"
667,Bestie💖 @ Bandung https://t.co/P1VLm3elAu,Bestie💖 @ Bandung https://t.co/p1vlm3elau,Bestie💖 @ bandung https://t.co/p1vlm3elau,Positif,bestie:sparkling_heart: @ bandung,bestie:sparking_heart:
803,capek bgtt 4 hari kemarin yaAllah fix di Tegal mo healing aja 😭,tired of it 4 days yesterday yaallah fix in tegal mo healing 😭,Capek Bgtt 4 Hari Kemarin YaAllah Memperbaiki Di Tegal Mo Penyembuhan Aja 😭,Negatif,capek bgtt 4 hari kemarin yaallah fix di tegal mo healing aja :loudly_crying_face:,Tired of 4 days yesterday yaallah fix at the moor mo healing only:loudly_crying_face:
4792,"Whatever happens, life goes on. @ Awang Awang Ngalayang Nyangsang https://t.co/5ZJqF2PiRo","Whatever Happens, Life Goes On. @ Awang Awang Ngalayang Nyanggang https://t.co/5zjqf2piro","Apa pun yang terjadi, hidup terus berjalan. @ Awang Awang Ngalayang Nyangsang https://t.co/5zjqf2piro",Positif,"whatever happens, life goes on. @ awang awang ngalayang nyangsang","Whatever happens, life goes on."
3333,Okee overthinking lage,Okee Overthinking Lage,Okee yang terlalu memikirkan Lage,Negatif,okee overthinking lage,Okay. Overthinking Lige.
4885,"why There is contention.  why is there war? Oh conscience, where are you going? my heart is crying, seeing your cry. my tears spill, see your blood And tears. Jesus....make peace in this world.","why there is a contidence.  Why is there war? Oh conscience, where are you going? My Heart is Crying, Seeing Your Cry. My Tears Spill, See Your Blood and Tears. Jesus .... make peace in this world.","Mengapa ada pertikaian.  Mengapa ada perang? Oh hati nurani, kemana kamu pergi? Hatiku menangis, melihat tangisanmu. Air mata saya tumpah, lihat darah dan air mata Anda. Yesus .... berdamai di dunia ini.",Negatif,"why there is contention. why is there war? oh conscience, where are you going? my heart is crying, seeing your cry. my tears spill, see your blood and tears. jesus....make peace in this world.","why is there a quarrel. why is there a war? oh conscience, where are you going? my heart is crying, looking at your cries. my tears are spilled, seeing your blood and tears. jesus... making peace in this world."
1495,Happy New Year Friends for around the world🙈🙈🥳🥳🥳  *oh man my stomach hurts* Okay bye night everyone🙈🤧🤗🤗,Happy New Year Friends for Around the World🙈🙈🥳🥳🥳  *oh man my stomach hurts* Okay Bye Night Everyone🙈🤧🤗🤗,Selamat tahun baru teman untuk seluruh dunia🙈🙈🥳🥳🥳  *oh man perutku sakit* Oke bye malam semuanya🙈🤧🤗🤗,Positif,happy new year friends for around the world:see-no-evil_monkey::see-no-evil_monkey::partying_face::partying_face::partying_face: *oh man my stomach hurts* okay bye night everyone:see-no-evil_monkey::sneezing_face::smiling_face_with_open_hands::smiling_face_with_open_hands:,Happy new year friends for around the world: seeing-no-evil_monkey: see-no-evil_monkey::
145,1 2 3 semoga revisinya dikit! gasabar  buru buru staycation abis revisian😭 https://t.co/zroS1gz93x,1 2 3 I hope the revision is a little! Gasabar Buru Buru Staycation after revisian got https://t.co/zros1gz93x,1 2 3 Semoga Revisinya Dikit! Gasabar Buru Buru Staycation Abis Revisian😭 https://t.co/zros1gz93x,Negatif,1 2 3 semoga revisinya dikit! gasabar buru buru staycation abis revisian:loudly_crying_face:,1 2 3 hopefully a little revision! Buru hurry staycation revision:loudly_crying_face:
4817,when I watched this somehow I really like seeing them together and had this dislike feel when the girls come around them https://t.co/X1rc4Tmca9 https://t.co/TajszOgCj4,When I watched this somehow I really like seeing them together and had this disl them when the girls come around them https://t.co/x1rc4tmca9 https://t.co/tajszogcj4,Ketika saya menonton ini entah bagaimana saya sangat suka melihat mereka bersama dan merasa tidak suka ini ketika para gadis datang di sekitar mereka https://t.co/x1rc4tmca9 https://t.co/Tajszogcj4,Netral,when i watched this somehow i really like seeing them together and had this dislike feel when the girls come around them,When I see this somehow I really like seeing them together and having this feeling not like when girls come around them
352,"Aku pas kamu pulang setelah bareng seharian. Oh i luv being clingy!Iya sekali lagi, kamu-nya pikir keri. https://t.co/4qddVanO9R","I when you go home after a day. Oh I Luv Being Clingy! Yes, once again, you think Keri. https://t.co/4qddvano9r","AKU Pas Kamu Pulu Setelah Bareng Seharian. Oh aku luv melekat! Iya sekali lagi, kamu-nya pikir keri. https://t.co/4qddvano9r",Positif,"aku pas kamu pulang setelah bareng seharian. oh i luv being clingy!iya sekali lagi, kamu-nya pikir keri.","When you came home after all day. Oh I love being sticky! Yes again, you do."
4224,Story hari ini banyak yang healing ya :) aing jadi pengen :),Story today many are healing huh :) Aing so I want :),Cerita hari ini banyak yang penyembuhan ya :) aing jadi pengen :),Positif,story hari ini banyak yang healing ya :) aing jadi pengen :),Today's story has a lot of healing yes:) aing so Want:)
587,Being selfless person it’s actually suck.,Being Selfless Person It's Actually Suck.,Menjadi orang tanpa pamrih itu benar -benar menyedot.,Negatif,being selfless person it's actually ****.,Being an unselfish person is actually ****.
669,"Bete anjirrr anak apotek mo pada healing abis shift 1, aku masuk shift 2😭😭😭😭","Bete anjirrr Pharmacy kids Mo on healing after shift 1, I entered the shift 2 got","Bete Anjirrr Anak Apotek Mo Pada Penyembuhan Abis Shift 1, Aku Masuk Shift 2😭😭😭😭",Negatif,"bete anjirrr anak apotek mo pada healing abis shift 1, aku masuk shift 2:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:","Bee anjirrr son of mo pharmacist on shift 1, I entered the 2:loudly_crying_face::::loud_cryingly_face:"
2946,"Mau spill tipis² tapi suru tahan dulu, kayak pen pipis dah di ujung terus suru tahan, karna belom nemu rest area wkwk https://t.co/RWldho07gv","I want a thin spill but suru hold it first, like a pee pen on the end and keep on holding it, because I haven't found the rest area, https://t.co/rwldho07gv","Mau tumpahan tipis² tapi suru dulu, kayak penis pipis dah di ejung terus suru tahan, karna belom nemu area istirahat wkwk https://t.co/rwldho07gvvvvvv",Netral,"mau spill tipis² tapi suru tahan dulu, kayak pen pipis dah di ujung terus suru tahan, karna belom nemu rest area wkwk","Want to spill thin But first suru tau, like pen pipeis at the end keep suru tahun, because not yet rest the area wkwk"
2200,Its my healing is.... https://t.co/1k1YFOzYeX,Its My Healing Is .... https://t.co/1k1yfozyex,Ini penyembuhan saya adalah .... https://t.co/1k1yfozyex,Netral,its my healing is....,Her recovery is....
3478,"Page 366 of 366          Thank you for giving happiness and sadness, thank you 2020, I hope next year will be even better than now.","Page 366 of 366          Thank you for giving happiness and sadness, thank you 2020, I hope next year will be even better than now.","Halaman 366 dari 366          Terima kasih telah memberikan kebahagiaan dan kesedihan, terima kasih 2020, saya harap tahun depan akan lebih baik dari sekarang.",Positif,"page 366 of 366 thank you for giving happiness and sadness, thank you 2020, i hope next year will be even better than now.","Page 366 of 366 thanks for bringing happiness and sorrow, thank you 2020, I hope next year will be better than now."
4517,"This is the last Bandura's twit.. Rest in peace #bandura, you have been Inspiring peoples around the world. https://t.co/ImJBjWjhjk","This is the last bandura's tweet .. Rest in Peace #bandura, you have been inspiring people around the world. https://t.co/imjbjwjhjk","Ini adalah twit bandura terakhir .. Beristirahatlah dalam damai #Bandura, Anda telah menginspirasi orang -orang di seluruh dunia. https://t.co/imjbjwjhjk",Positif,"this is the last bandura's twit.. rest in peace , you have been inspiring peoples around the world.","This is the last fool bandura.. rest in peace, you've inspired people all over the world."
1368,god FOKEN DAMMIT ༼;´༎ຶ ۝ ༎ຶ༽ I SHOULDN'T HAVE EVEN ASKED. https://t.co/PlhbOKblPq,God Foken Dammit ༼; ´ ༎ ຶ ۝ ༎ ຶ ༽ I should have even asked. https://t.co/plhbokblpq,tuhan foken Sialan ༼; ´ ༎ ຶ ۝ ༎ ຶ ༽ Aku seharusnya tidak bertanya. https://t.co/plhbokblpq,Negatif,**** foken dammit ༼;´༎ຶ ۝ ༎ຶ༽ i shouldn't have even asked.,I shouldn't have asked.
579,Begadang untuk healing.,Staying up late for healing.,Begada -Futte Healing.,Netral,begadang untuk healing.,Hold it for the cure.
2752,Lmao i missed it actually i wish i could do more back then https://t.co/UuyFDRoh6u,LMAO I MISSED IT ACTUALLY I WISH I COUD DO MORE BACK THEN https://t.co/uuyfdroh6u,Lmao saya melewatkannya sebenarnya saya berharap saya bisa melakukan lebih banyak dari https://t.co/uUyfdroh6u,Negatif,**** i missed it actually i wish i could do more back then,**** i missed it actually i wish i could do more back then
