Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet
2402,"kalo dlu suka kena bohongin jadi suka parnoan sendiri, bukannya ngak percayaan cuma skrng jd lebih hati2, untng km orngnya santuy jawab semua pertanyaan aku ngak marah, perlahan tp pasti rasa parnoan ini akan sembuh, bersabarlah ... terimakasih sudah mau mengerti diriku https://t.co/qu5rRbsE3F","If you like to be lied to you so I like parnoan, instead of not being reluctant, it's just now more careful, for the person, you answer all the questions I am not angry, slowly but surely the sense of parnoan will heal, be patient ... Thank you for wanting to understand myself https://t.co/qu5rrbse3f","Kalo Dlu Suka Kena Bohongin Jadi Suka Parnoan Sendiri, Bukannya Ngak Percayaan Cuma Skrng Jd Lebih Hati2, untng KM Orngnya santuy jawab semua parana ngakar marah, perlahan tp raRaah paria paru terimakasih sudah mau Mengerti diriku https://t.co/qu5rrbse3f",Positif,"kalo dlu suka kena bohongin jadi suka parnoan sendiri, bukannya ngak percayaan cuma skrng jd lebih hati2, untng km orngnya santuy jawab semua pertanyaan aku ngak marah, perlahan tp pasti rasa parnoan ini akan sembuh, bersabarlah ... terimakasih sudah mau mengerti diriku","If you have to lie about being an artist, instead of believing that you have to lie to your parents, answer all my questions, slowly go through parnoan in ai semb, then still accept my mother's suwadahituturi."
5028,"You had a bad day You're taking one down You sing a sad song just to turn it around You say you don't know You tell me, don't lie You work at a smile, and you go for a ride You had a bad day The camera don't lie You're coming back down and you really don't mind You had a bad day https://t.co/I7gLyjhRNT","You have a bad day You're taking one down You sing a sad song just to turn it around You say you don't know You tell me, don't be lie You work at a smile, and you go for a ride You have a bad day The camera don't be Lie You're coming back down and you really don't mind You had a bad day https://t.co/i7glyjhrnt","Anda mengalami hari yang buruk Anda mengambil satu Anda menyanyikan lagu yang menyedihkan hanya untuk membalikkannya Anda mengatakan Anda tidak tahu Anda memberi tahu saya, jangan bohong Anda bekerja dengan senyuman, dan Anda pergi untuk naik Anda mengalami hari yang buruk Kamera tidak berbohong Anda kembali dan Anda benar -benar tidak keberatan Anda mengalami hari yang buruk https://t.co/i7glyjhrnt",Negatif,"you had a bad day you're taking one down you sing a sad song just to turn it around you say you don't know you tell me, don't lie you work at a smile, and you go for a ride you had a bad day the camera don't lie you're coming back down and you really don't mind you had a bad day","You have a bad day you take one down you sing a sad song just to turn it around you say you don't know you tell me, don't lie you work in a smile, and you go for a ride you have a bad day your camera doesn't lie you come back and you really don't mind you have a bad day"
4718,"Waktunya refreshing, ya gpp sih walaupun cuma staycation doank wkwk","Time for refreshing, yes, even though it's just a staycation","Waktunya menyegarkan, ya gpp sih walaupun cuma staycation doank wkwk",Positif,"waktunya refreshing, ya gpp sih walaupun cuma staycation doank wkwk","fontcolor="" # FFFF00""freshtime,yes fontcolor="" # FFFF00""okay fontcolor="" # FFFF00""evenifit'sjustkawk"
4037,"Skrg lg ovt nder, mau nyari sugdad apa jd mermeid atau jd ikan koi atau bs aja jd pasangannya mafia??? Ikutin alur aja nder :) jgn dipaksain, untuk org yg pnya jiwa ""ambis"" lumayan gede, jujurly gak mau terlalu gimana2 soalnya kl gagal gua bs gila sendiri :"" https://t.co/QKPlSW0ezy","Now, ovt, I want to find Sugdad, what's the memeid or so koi or bs, so the partner is a mafia ??? Just follow the plot nder :) Don't be forced, for people who have a soul ""Ambis"" is pretty big, honestly don't want to be too much because if I fail, I can go crazy yourself: ""https://t.co/qkplsw0ezy","Skrg lg ovt nder, mau nyari sugdad apa jd mermeid atuu jd kan koi atuu bs aja jd pasangananya mafia ??? Ikutin Alur Aja nder :) Jgn Dipaksain, unkur org yg pnewa jiwa ""ambis"" lumayan gede, jujurly gak mau terlalu gimana2 soalnya kl gua bs bs gila sendiri: ""https://t.coqzy",Negatif,"skrg lg ovt nder, mau nyari sugdad apa jd mermeid atau jd ikan koi atau bs aja jd pasangannya mafia??? ikutin alur aja nder :) jgn dipaksain, untuk org yg pnya jiwa ""ambis"" lumayan gede, jujurly gak mau terlalu gimana2 soalnya kl gagal gua bs gila sendiri :""","Now it's ovt nder, want niri sugdad what so meraid or jd koi or can js js js jes jes ex mafia? enter alja:)"
277,"Ada orang suka anxiety, sering overthinking, suka galau dan mencemaskan hidup yang berlebihan. Kira2 bagaimana hubungan orang tersebut dengan Tuhannya ?","There are people like anxiety, often overthinking, likes to be upset and worry about excessive life. What do you think about the person's relationship with his Lord?","Kecemasan ADA SUKA, Sering Overfinking, Suka Galau Dan Prencemaskan Hidup Yang Berlebihan. Kira2 Bagaimana Hubungan Orang Tersebut Tuhananya?",Negatif,"ada orang suka anxiety, sering overthinking, suka galau dan mencemaskan hidup yang berlebihan. kira2 bagaimana hubungan orang tersebut dengan tuhannya ?","Some people are restless, over-thinking, confused and anxious about hiding things."
1307,"Gapernah nyesal dulu suka banget sama 1D, dan sekarang aku bersyukur bgt bisa kenal Bangtan as my support system &amp; the only one I stan now ❤️  #BTS #BTSARMY #ARMY @BTS_twt  #ONEDIRECTION #1D #DIRECTIONER @onedirection https://t.co/6fJJZgHv9q","I can't regret it first like 1D, and now I'm grateful to be able to know Bangtan as my support system & amp; The only one i stan now ❤️  #Bts #btsarmy #army @bts_twt #Onedirection #1d #directioner @onedirection https://t.co/6fjjzghv9q","Gapernah Nyesal Dulu Suka Banget Sama 1d, Dan Sekarang Aku Bersyukur Bgt Bisa Kenal Bangtan sebagai Sistem Dukungan Saya & amp; satu -satunya yang saya stan sekarang ❤️  #BTS #BTSARMY #ARMY @BTS_TWT #Onedirection #1d #directioner @onedirection https://t.co/6fjjzghv9q",Positif,"gapernah nyesal dulu suka banget sama 1d, dan sekarang aku bersyukur bgt bisa kenal bangtan as my support system &amp; the only one i stan now :red_heart:","Never felt bad about 1d, and now I'm glad I got to know bangtan as my support system &amp; the only castle now:"
1782,Honestly sometimes my life is like a lot of people who don't want me to be a programmer.,Honestly Something My life is like a lot of people who don't want me to be a programmer.,Jujur terkadang hidup saya seperti banyak orang yang tidak ingin saya menjadi seorang programmer.,Negatif,honestly sometimes my life is like a lot of people who don't want me to be a programmer.,Honestly sometimes my life is like a lot of people who don't want me to be a programmer.
2353,"Kadang bingung aja, gimana ya caranya org bisa anggap org lain bestie nya ketika baru kenal beberapa bulan atau setahunan gitu. Sedangkan aku aja kadang masih sering ragu apakah bestie ku skrg itu benar benar bestie? Meskipun sudah kenal beberapa tahun bahkan diatas 5 tahun","Sometimes just confused, how do you think that people can think of other people when they only know a few months or so much. Whereas I sometimes still often doubt whether my bestie is really really bestie? Even though I have known a few years or even over 5 years","Kadap Bingung Aja, Gimana Ya CARANYA ORG BISA ANGGAP ORG LAIN BESTIE Nya Ketika Baru Kenal Beberapa Bulan Atau Setahunan Gitu. Sedangkan Aku Aja Katan MASIH Sering Ragu Apakah Bestie Ku Skrg Itu Benar Benar Bestie? Meskipun Suda Kenal Beberapa Tahun Bahkan Diatas 5 Tahun",Negatif,"kadang bingung aja, gimana ya caranya org bisa anggap org lain bestie nya ketika baru kenal beberapa bulan atau setahunan gitu. sedangkan aku aja kadang masih sering ragu apakah bestie ku skrg itu benar benar bestie? meskipun sudah kenal beberapa tahun bahkan diatas 5 tahun","Sometimes, how can you do that? How can a bus person treat someone else's bestie when they've known each other for months or years."
4217,"Staying quite doesnt mean I have nothing to say, It means I dont think you are ready to hear my thoughts. I prefer talk to the mother nature  #bali #nusapenida #beach #nature #fit @ Broken Beach Nusa Penida https://t.co/SEyB84anIg","Staying quite doesnt mean I have nothing to say, it means I dont think you are ready to hear my thoughts. I prefer talk to the mother nature  #bali #nusapenida #beach #nature #fit @ broken beach nusa penida https://t.co/seyb84anig","Tetap tidak berarti saya tidak punya apa -apa untuk dikatakan, itu berarti saya tidak berpikir Anda siap mendengar pikiran saya. Saya lebih suka berbicara dengan Mother Nature  #bali #nusapenida #beach #nature #fit @ Broken Beach Nusa Penida https://t.co/seyb84anig",Positif,"staying quite doesnt mean i have nothing to say, it means i dont think you are ready to hear my thoughts. i prefer talk to the mother nature @ broken beach nusa penida","Staying pretty doesn't mean I don't have anything to say, it means I don't think you're ready to hear my thoughts. I'd rather talk to nature's mother @ broken beach nusa penida"
564,Beautiful-Crush (Goblin OST Cover) I sing this song especially for Kim Taehyung 🤭 @BTS_twt  I miss you V 💜 사랑해 💜  #TAEHYUNG #BTS #BTSARMY #kpop #beautifulcrush #BTS_twt #BTSV  #방탄소년단 https://t.co/61d7thDaUk,Beautiful-Crush (Goblin Ost Cover) I sing this song especially for Kim Taehyung 🤭 @bts_twt I miss you v 💜 사랑 해 💜 #Taehyung #bts #btsarmy #kpop #beautifulcrush #bts_twt #btsv #방탄 소년단 https://t.co/61d7thdauk,Cantik-crush (goblin ost cover) Saya menyanyikan lagu ini terutama untuk Kim Taehyung 🤭 @BTS_TWT Aku merindukanmu v 💜 사랑 해 💜 #Taehyung #bts #btsarmy #kpop #beautifulcrush #bts_twt #btsv #방탄 소년단 https://t.co/61d7thdauk,Positif,beautiful-crush (goblin ost cover) i sing this song especially for kim taehyung :face_with_hand_over_mouth: i miss you v :purple_heart: 사랑해 :purple_heart: #방탄소년단,beautiful-crush (goblin ost cover) I sing this song especially for kim taehyung:face_with_handover_mouth: I miss you v:purple_heart: (tr by alto45x):
2957,"May peace fills all the empty spaces around us, May happiness answers all our wishes this year. Wishing Islamic Hijri New Year.  #IslamicNewYear @ Millennia World School https://t.co/9wuSKwHxoo","May Peace Fills All The Empty Spaces Around Us, May Happiness Answers All Our Wishes This Year. Wishing Islamic Hijri New Year.  #Islamicnewyear @ millennia world school https://t.co/9wuskwhxoo","Semoga perdamaian mengisi semua ruang kosong di sekitar kita, semoga kebahagiaan menjawab semua keinginan kita tahun ini. Semoga Tahun Baru Hijri Islam.  #IslamicNewYear @ Millennia World School https://t.co/9wuskwhxoo",Positif,"may peace fills all the empty spaces around us, may happiness answers all our wishes this year. wishing islamic hijri new year. @ millennia world school","maybe peace meets all the empty space around us, maybe happiness answers all our wishes this year. hope the Islamic hijri is new year."
1039,don't run around in my mind for a second,Don't run around in my mind for a second,Jangan berlarian dalam pikiran saya sebentar,Negatif,don't run around in my mind for a second,Don't walk on my mind for a second
4753,"Welcome August!  It's feel same, nobody care, no have crush,  nothing moodbooster, nothing else!   Never mind, I don't need them. I just want be a rich person and buy anything what I want.","Welcome August!  It's Feel Same, Nobody Care, No Have Crush, Nothing Moodbooster, Nothing Else!  Never Mind, I don't need them. I just want to be a rich person and buy anything what I want.","Selamat datang Agustus!  Rasanya sama, tidak ada yang peduli, tidak ada naksir, tidak ada Moodbooster, tidak ada yang lain!  Tidak apa -apa, saya tidak membutuhkannya. Saya hanya ingin menjadi orang kaya dan membeli apa pun yang saya inginkan.",Negatif,"welcome august! it's feel same, nobody care, no have crush, nothing moodbooster, nothing else! never mind, i don't need them. i just want be a rich person and buy anything what i want.","Welcome August! It feels the same, no one cares, no one destroys, no moodbooster, nothing else! It's okay, I don't need them. I just want to be rich and buy whatever I want."
1284,Gak ada yang spill sedikit apa..ntar bakal gimana?? Pusing sing sepanjang hari OT mulu.. #IkatanCintaEp253,No one is a little spill ... what will it be ?? Dizzy sing all day ot mulu .. #testicintaep253,Gak Ada Yang Sedikit Sedikit apa..Ttar Bakal Gimana ?? Sing Pusing Sing Sepanjang Hari Ot Mulu .. #Ikatancintaep253,Negatif,gak ada yang spill sedikit apa..ntar bakal gimana?? pusing sing sepanjang hari ot mulu..,There's nothing to spill..what will it be??.difficted all day long ago..
4829,When u are a foodie yet you were too drunk last night (and threw up 3x this morning)  Even desirable lunch made you afraid to eat more because you are sooooo afraid of throwing up again.,When u are a foodie yet you were too drunk last night (and thrw up 3x this morning)  Even desirable lunch made you afraid to eat more because you are sooooo afraid of throwing up again.,Saat kamu seorang pecinta kuliner namun kamu terlalu mabuk tadi malam (dan muntah 3x pagi ini)  Bahkan makan siang yang diinginkan membuat Anda takut makan lebih banyak karena Anda sangat takut muntah lagi.,Negatif,when u are a foodie yet you were too **** last night (and threw up 3x this morning) even desirable lunch made you afraid to eat more because you are sooooo afraid of throwing up again.,When u was foodie yet you were too **** last night (and threw up 3 times this morning) even delicious lunch makes you afraid to eat more because you're soooo afraid of vomiting again.
3990,sexist joke is not a joke. sungguh perilaku memalukan dan menggambarkan betapa dangkalnya isi otak.,Sexist joke is not a joke. Really embarrassing behavior and illustrates how much the content of the brain is.,Lelucon seksis bukanlah lelucon. Sungguh Perilaku Memalukan Dan Menggambitan Betapa Dangananya Isi Otak.,Negatif,sexist joke is not a joke. sungguh perilaku memalukan dan menggambarkan betapa dangkalnya isi otak.,A sexist joke is not a joke. What a shame and a spread of how good the brain is.
3764,"Salah banget lagi isoman bareng bapak ibuk, terus baca tweet ttg keluarga yg ditinggalkan ke surga akibat covid19.  Shit aku jadi overthinking!","Is it really wrong with my mother, keep reading tweets about the family left to heaven due to Covid19. Shit I became Overthinking!","Salah Banget Lagi Isoman Bareng Bapak Ibuk, Terus Baca Tweet Ttg Keluarga Yg Ditinggalkan Ke Surga Akibat Covid19. Sial Aku Jadi terlalu banyak berpikir!",Negatif,"salah banget lagi isoman bareng bapak ibuk, terus baca tweet ttg keluarga yg ditinggalkan ke surga akibat covid19. **** aku jadi overthinking!","It's a terrible mistake to be with your mom and dad, continue to tweet about the family that was left in heaven because of covid19."
2284,Jealousy kills bestie lol just a reminder,Jealousy Kills Bestie Lol Just A Reminder,Kecemburuan membunuh bestie lol hanya pengingat,Negatif,jealousy kills bestie lol just a reminder,Jealous killed bestie lol just a reminder
1231,"Fomo gegara gk tahu trend di apk TT :"" Apakah ini saatnya ku harus membuat dan goyang - goyang???","Fomo Ggara doesn't know the trend in APK TT: "" Is this time I have to make and shake - rocking ???","FOMO GEGARA GK TAHU TREND DI APK TT: "" Apakah ini Saatnya Ku Harus membuat dan goyang - goyang ???",Netral,"fomo gegara gk tahu trend di apk tt :"" apakah ini saatnya ku harus membuat dan goyang - goyang???","""Is it time for me to make and shake?"""
1696,Healing. (2) https://t.co/lFvHwT5bSY,Healing. (2) https://t.co/LFVHWT5BSY,Penyembuhan. (2) https://t.co/lfvhwt5bsy,Netral,healing. (2),healing. (2) healing.
1104,Engga suka kalo lagi overthinking gini🥺🥺,I don't like it if it's overthinking like this,Engga suka kalo lagi overhinking gini🥺🥺,Negatif,engga suka kalo lagi overthinking gini:pleading_face::pleading_face:,instead of overthinking this: please_face::please_face:
2706,"liat arsipan 2021 banyak bgt yg bikin nangis sampe cape,dan ternyata aku bisa lewatin itu semua,2021 is a fucking shit,udah dibikin hancur,gila,remuk,depresi,anxiety,cape.","Look at the archive 2021 a lot that makes you cry until it's tired, and it turns out I can pass it all, 2021 is a fucking shit, already made destroyed, crazy, crushed, depressed, anxiety, tired.","Liat Arsipan 2021 Banyak Bgt Yg Bikin Nangis Sampe Cape, Dan Ternyata Aku Bisa Lewatin Itu Semua, 2021 adalah omong kosong, Udah Dibikin Hancur, Gila, Remuk, Depresi, Kecemasan, Cape.",Negatif,"liat arsipan 2021 banyak bgt yg bikin nangis sampe cape,dan ternyata aku bisa lewatin itu semua,2021 is a **** ****,udah dibikin hancur,gila,remuk,depresi,anxiety,cape.","Look at the 2021 file. A lot of people are crying to the cape, and it turns out I'm all about it, 2021 is a****, turn it upside down, crazy, rotten, depressed, anxie, camera."
5024,You are the most popular in my head. Even when I sleep I keep my head busy with you. Because you always stop in my dreams. You are like an active cell in my brain which never stops here and there. #D7GrandOpeningxMileApo https://t.co/IoRacStTtn,You are the most popular in my head. Even when I sleep I keep my head busy with you. Because you always stop in my dreams. You are like an active cell in my brain which never stop here and there. #D7Grandopeningxmileapo https://t.co/ioracstttn,Anda adalah yang paling populer di kepala saya. Bahkan saat aku tidur Aku membuat kepalaku sibuk denganmu. Karena kamu selalu berhenti dalam mimpiku. Anda seperti sel aktif di otak saya yang tidak pernah berhenti di sana -sini. #D7grandopeningxmileapo https://t.co/ioracstttn,Positif,you are the most popular in my head. even when i sleep i keep my head busy with you. because you always stop in my dreams. you are like an active cell in my brain which never stops here and there.,You're the most popular in my head. even when I sleep I keep my head busy with you. because you always stop in my dreams. you're like an active cell in my brain that never stops here and there.
2476,Ke Bali kok healing? Ya motoranlah https://t.co/Hg88qUiB8A,"To Bali, how come healing? Yes, motorbike https://t.co/hg88quib8a",Ke Bali Kok Healing? Ya motoranlah https://t.co/hg88quib8a,Positif,ke bali kok healing? ya motoranlah,What are you doing?
1451,"Hahahaha, the audacity they have for saying Wave is unpopular when it literally won M Countdown &amp; The Show plus Soribada Best Performance (even I was not an official atiny back then, I knew Wave was one of the 'IT' summer songs back then!) #ATEEZDESERVESBETTER #에이티즈 https://t.co/ytZeaYeeRk","Hahahaha, the audacity they have for saying wave is unpopular when it literally won m countdown & amp; The show plus Soribada Best Performance (event I was not an official atiny back then, I know wave was one of the 'it' summer Songs back then!) #AteezDeservesbetter #에이티즈 https://t.co/ytzeayeerk","Hahahaha, keberanian yang mereka miliki untuk mengatakan gelombang tidak populer ketika benar -benar memenangkan Co Countdown & amp; Pertunjukan pertunjukan plus Soribada (bahkan saya bukan seorang yang resmi saat itu, saya tahu Wave adalah salah satu lagu musim panas 'It' saat itu!) #AteEzdeservesBetter #에이티즈 https://t.co/ytzeayeerk",Negatif,"hahahaha, the audacity they have for saying wave is unpopular when it literally won m countdown &amp; the show plus soribada best performance (even i was not an official atiny back then, i knew wave was one of the 'it' summer songs back then!) #에이티즈","Well, the courage they had to say waves weren't popular when they actually won m countdown &amp; show plus the best performance soribada (even I wasn't official at the time, I know the wave was one of the 'it' songs of the summer!)"
4197,Staycation ke mana ya enaknya,Where is the staycation,Staycation Ke Mana Ya Enaknya,Netral,staycation ke mana ya enaknya,"fontcolor="" # FFFF00""staycationtobe fontcolor="" # FFFF00""yes fontcolor="" # FFFF00""good"
2637,Kuy kapan nih?abis lebaran dah biar santuy https://t.co/MwVhd3j1Gg,"When is Kuy? After Lebaran, so santuy https://t.co/mwvhd3j1gg",Kuy kapan nih? Abis lebaran dah biar santuy https://t.co/mwvhd3j1gg,Netral,kuy kapan nih?abis lebaran dah biar santuy,"fontcolor="" # FFFF00""ikakanyakanya? fontcolor="" # FFFF00""wide fontcolor="" # FFFF00""alreadyletit fontcolor="" # FFFF00""alreadyletit fontcolor="" # FFFF00""an fontcolor="" # FFFF00""letitbe fontcolor="" # FFFF00""an fontcolor="" # FFFF00""an fontcolor="" # FFFF00""an fontcolor="" # FFFF00""an fontcolor="" # FFFF00""an fontcolor="" # FFFF00""an fontcolor="" # FFFF00""an fontcolor="" # FFFF00""way FFFF00""letan fontcolor="" # FFFF00"""
945,"deep session &amp; deep talk @ Jakarta, Indonesia https://t.co/YL5zUIJy9x","Deep Session & amp; Deep talk @ jakarta, Indonesia https://t.co/yl5zuijy9x","Sesi yang dalam & amp; Deep Talk @ Jakarta, Indonesia https://t.co/yl5zuijy9x",Netral,"deep session &amp; deep talk @ jakarta, indonesia","deep session &amp; deep talk @ jakarta, indonesia"
325,"Akhirnyaa active ig, setelah sebulan lebih off. Wkwk kepo sama kehidupan org org 🤣","Finally Active IG, after more than a month. Wkwk kepo with the life of people 🤣","Akhirnyaa Active IG, Setelah Sebulan Lebih Off. Wkwk kepo sama keehidupan org org 🤣",Positif,"akhirnyaa active ig, setelah sebulan lebih off. wkwk kepo sama kehidupan org org :rolling_on_the_floor_laughing:","ig is finally active, after more than a month off. wkwk kepo equals people's lives: rolling_on_the_frean_laughing:"
382,"Amber’s lawyers hired to say hearsay all the time 🤣, even when he’s the one who asked a question! What a clown!","Amber's lawyers hired to say hearsay all the time 🤣, even when he's the one who asked a question! What a Clown!","Pengacara Amber menyewa untuk mengatakan desas -desus sepanjang waktu 🤣, bahkan ketika dialah orang yang mengajukan pertanyaan! Sungguh badut!",Negatif,"amber's lawyers hired to say hearsay all the time :rolling_on_the_floor_laughing:, even when he's the one who asked a question! what a clown!","Amber's lawyer was hired to say word all the time: roll over on the floor laughing:, even when he was the one who asked the question! what a clown!"
3509,Para asistenku.. 🤣🤭 #bestie #bff  #mycousinwedding  #behappy #begrateful #beblessed 💗 @ Dimana Mana Hatiku Senang https://t.co/vZvgYvDV7f,My assistants .. 🤣🤭 #Bestie #BFF #MyCOUSINWEDDING #Behappy #Begrateful #Beblessed 💗 @ where my heart is happy https://t.co/vzvgyvdv7f,Para asistenku .. 🤣🤭 #bestie #bff #mycousinwedding #behappy #begrateful #beblessed 💗 @ dimana mana hatiku senang https://t.co/vzvgyvdv7f,Positif,para asistenku.. :rolling_on_the_floor_laughing::face_with_hand_over_mouth: :growing_heart: @ dimana mana hatiku senang,My assistant..: rolling_heart: @ where my heart is happy
4216,Staycation~ https://t.co/MQHXJ1apAv,Staycation ~ https://t.co/mqhxj1apaV,Staycation ~ https://t.co/mqhxj1apav,Netral,staycation~,staycation~
4950,"Yaallah kembalikanlah sikap santuy dan berpikir Positif ku dulu, saia ingin menerapkanya kembali 😢","Yeahlah return Santuy's attitude and my positive thinking first, I want to apply it again 😢","YaAllah Kembbalikanlah Sikap Santuy Dan Berpikir Positif Ku Dulu, Saia Ingin Menerapkanya Kembali 😢",Negatif,"yaallah kembalikanlah sikap santuy dan berpikir positif ku dulu, saia ingin menerapkanya kembali :crying_face:","Well, back to my satunity and my first positive thinking, I'd like to re-enact it: crying_face:"
1732,"Hi Bestie Yuk! Berlangganan sekarang dan dapetin diskon biaya pemasangan 70%, dengan kecepatan internet super cepat up to 40 mbps, Bebas akses Disney+ Hotstar dan bonus 1 bulan berlangganan. #InternetnyaIndonesia #aktivitastanpabatas  #paketjituindihome https://t.co/oEcXsHWSD4","Hi Bestie! Subscribe now and get a discount on the cost of installation 70%, with super fast internet speed up to 40 Mbps, free of Disney+ Hotstar access and 1 month bonus subscription. #InnernetnyaIndonesia #Tastanpabatasaktas #PaketjituindiHome https://t.co/oecxshwsd4","Hai bestie yuk! Berlangakan Sekarang Dan Dapetin Diskon Biaya Pemasangan 70%, Internet KECEPATAN DENGAN Super Cepat hingga 40 Mbps, Bebas Aksses Disney+ Hotstar Dan Bonus 1 Bulan Berlangakanan. #Internetnyaindonesia #aktivitastanpabatas #paketjituIndihome https://t.co/oecxshwsd4",Netral,"hi bestie yuk! berlangganan sekarang dan dapetin diskon biaya pemasangan 70%, dengan kecepatan internet super cepat up to 40 mbps, bebas akses disney+ hotstar dan bonus 1 bulan berlangganan.","Hi bestie let's go now and get a 70% discount charge, super fast internet speed to 40 mbps, free acesney+ hotstar and bonus one-month broadcast."
2305,Jujurly aku apa2 udah ketergantungan sm kamu si https://t.co/3e9TVBnXYk,"Honestly, I have been dependent on you https://t.co/3e9tvbnxyk",Jujurly AKu apa2 Udah Ketergantungan SM Kamu Si https://t.co/3e9tvbnxyk,Netral,jujurly aku apa2 udah ketergantungan sm kamu si,"Honestly, I'm fine. It's just you."
4509,This is interesting esp. with the part that saying enfp sometimes will focus more on the other person they talked to. I notice it with my INFP bestie. But she's a great storyteller tho so u cant help but listening to her stories 😁https://t.co/j0mJxqD9fn,This is interesting eSP. With the part that saying enfp sometimes will focus more on the other person they are talking to. I notice it with my infp bestie. But she's a Great Storyteller Tho So U Cant Help But Listening to Her Stories 😁https: //t.co/j0mjxqd9fn,"Ini adalah ESP yang menarik. Dengan bagian yang mengatakan ENFP kadang -kadang akan lebih fokus pada orang lain yang mereka ajak bicara. Saya memperhatikannya dengan sahabat infp saya. Tapi dia pendongeng yang hebat, jadi kamu tidak bisa membantu tetapi mendengarkan ceritanya 😁https: //t.co/j0mjxqd9fn",Positif,this is interesting esp. with the part that saying enfp sometimes will focus more on the other person they talked to. i notice it with my infp bestie. but she's a great storyteller tho so u cant help but listening to her stories :beaming_face_with_smiling_eyes:,it's interesting epp. with the part that says enfp sometimes will focus more on other people they talk to. i see with me infp bestie. but he's a big storyteller so you can't help but listen to the story: shine_with_smiling_eyes:
670,bete bgt bestie,Bete really bestie,Bete Bgt Bestie,Negatif,bete bgt bestie,bete bgt bestie
4507,"This is epic, they lost the aegis but still can wipe out the opponent team  Humblegod surely a humblegod https://t.co/ljx7ClKnur","This is epic, they lost the aegis but still can wipe out the optonent team  Humblegod Surely A Humblegod https://t.co/ljx7clknur","Ini epik, mereka kehilangan aegis tetapi masih bisa menghapus tim lawan  Humblegod Tentunya Humblegod https://t.co/ljx7clknur",Positif,"this is epic, they lost the aegis but still can wipe out the opponent team humblegod surely a humblegod","It's epic, they lost the aegis but could still remove a team of humble opponents. Must be a humble man."
4411,"Thank you Izone for your struggles for 2, 5 years😊Wizone Hope Izone Always Supports Each Other Even though They Have Separated🤗🥺 https://t.co/P4ZgXLt9eZ","Thank you izone for your struggles for 2, 5 years😊wizone hope izone always supports each other even though they have separated🤗🥺 https://t.co/p4zgxlt9ez","Terima kasih IZone atas perjuangan Anda selama 2, 5 tahun😊Wizone berharap Izone selalu saling mendukung meskipun mereka telah memisahkan🤗🥺 https://t.co/p4zgxlt9ez",Positif,"thank you izone for your struggles for 2, 5 years:smiling_face_with_smiling_eyes:wizone hope izone always supports each other even though they have separated:smiling_face_with_open_hands::pleading_face:","thanks zones for your fight for 2, 5 years:smiling_face_with_smiling_eyes:wizone izone always supports each other even though they have separated:smiling_face_with_open_hands::pleding_face:"
1956,"I think, when you truly love something, you put them first before yourself. This morning, when I woke up, I feed my fish, and change the water. While me, I don't even drink water when I do that.","I think, when you really love something, you put them first before yourself. This morning, when I woke up, I feed my fish, and change the water. While me, I don't even drink water when I do that.","Saya pikir, ketika Anda benar -benar mencintai sesuatu, Anda menempatkan mereka terlebih dahulu sebelum diri Anda sendiri. Pagi ini, ketika saya bangun, saya memberi makan ikan, dan mengganti air. Sementara saya, saya bahkan tidak minum air saat melakukannya.",Positif,"i think, when you truly love something, you put them first before yourself. this morning, when i woke up, i feed my fish, and change the water. while me, i don't even drink water when i do that.","i think, when you really love something, you put them first before yourself. this morning, when I woke up, I fed my fish, and changed the water. while I, I didn't even drink the water when I did that."
2611,Koko bobo santuy @ Taman Permata Cikarang https://t.co/Vgj9mrF5LI,Koko Bobo Santuy @ Taman Permata Cikarang https://t.co/vgj9mrf5li,Koko bobo santuy @ taman permata cikarang https://t.co/vgj9mrf5li,Netral,koko bobo santuy @ taman permata cikarang,Koko bobo satuy
4266,"Sunflower blossom in my garden, my sun tracking device finally show its beauty. Its called “sunrise”, because bright yellow color and bring good mood for people around. Happy Friday everyone. https://t.co/tPuh0necOv","Sunflower Blossom in My Garden, My Sun Tracking Device Finally Show its Beauty. Its called ""Sunrise"", because Bright Yellow Color and Bring Good Mood for People Around. Happy Friday everyone. https://t.co/tpuh0necov","Bunga bunga matahari di kebun saya, perangkat pelacakan matahari saya akhirnya menunjukkan keindahannya. Ini disebut ""matahari terbit"", karena warna kuning cerah dan membawa suasana hati yang baik untuk orang -orang di sekitar. Selamat Jumat semuanya. https://t.co/tpuh0necov",Positif,"sunflower blossom in my garden, my sun tracking device finally show its beauty. its called “sunrise”, because bright yellow color and bring good mood for people around. happy friday everyone.","Sunflowers bloom in my garden, my solar tracking device finally shows its beauty."
4052,"So I lay a dozen roses for the lover that I've lost I stand by all my choices, even though I paid the cost 😭  https://t.co/6ofmRRxWWY","So I lay a dozen roses for the lover that I've lost I stand by all my choices, even though I paid the cost 😭  https://t.co/6ofmrrxwwy","Jadi saya meletakkan selusin mawar untuk kekasih yang hilang Saya mendukung semua pilihan saya, meskipun saya membayar biaya 😭  https://t.co/6ofmrrxwwy",Negatif,"so i lay a dozen roses for the lover that i've lost i stand by all my choices, even though i paid the cost :loudly_crying_face:","So I put a dozen roses to the lover that I had lost my stand by all my choices, although I paid the fee: hard_cry_face:"
