Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet,ratio_baku_campuran
1957,I thought the only thing that keeps me going was having hopes. But now i dont even know what hopes I'm holding onto.,I thought the only things that keeps me going was having hopes. But now i dont even know what hopes I'm holding onto.,Saya pikir satu -satunya hal yang membuat saya terus maju adalah memiliki harapan. Tapi sekarang saya bahkan tidak tahu harapan apa yang saya pegang.,Negatif,i thought the only thing that keeps me going was having hopes. but now i dont even know what hopes i'm holding onto.,"Aku pikir satu-satunya hal yang membuatku tetap hidup adalah memiliki harapan, tapi sekarang aku bahkan tidak tahu apa harapan yang ku pegang.",0.9090909090909091
3408,Overthinking bgt bentar lagi selesai kuliah,Overthinking so soon to finish college,Bgt Bentar Lagi Kulia Bgt yang berlebihan,Negatif,overthinking bgt bentar lagi selesai kuliah,Berpikir berlebihan BG Bentar kembali lulus kuliah,0.8571428571428571
369,Alasan gue gak mau keluar tahun baru itu karena kembang api sama banyak manusia disana sini 🥲 aku yang kagetan gk bisa diajak di banyak orangYang ada Anxiety gue kambuh🥺Tetangga aku aja masang kembang api serasa ada yang ledakin bom.. takut banget njir 🥲,The reason I don't want to leave the new year is because the fireworks are the same as many people here and there 🥲 I am shocked that I can't be invited to many people who have anxiety I recur.,Alasan Gue Gak Mau Keluar Tahun Baru Itu Karena Kembang Api Sama Banyak Manusia Disana Sini 🥲 Aku Yang Kagetan Gk Bisa Diaajak Di Banyak Orangyang Kecemasan Gue Kambuh🥺tetanga Aku Aja Kembi Kambuh🥺 Kambuh🥺tetangga Aku Aja Kembang,Negatif,alasan gue gak mau keluar tahun baru itu karena kembang api sama banyak manusia disana sini :smiling_face_with_tear: aku yang kagetan gk bisa diajak di banyak orangyang ada anxiety gue kambuh:pleading_face:tetangga aku aja masang kembang api serasa ada yang ledakin bom.. takut banget njir :smiling_face_with_tear:,Aku tidak akan keluar tahun ini karena ada begitu banyak orang di sini. Aku sangat bersemangat. Aku tidak bisa berbicara dengan begitu banyak orang.,1.0
549,Baru libur sehari notif orderan kerjaan udah ada azah wlwpun dikerjain nanti tp udh kepikiran azah pas masuk lsg banyak kerjaan..🤦😁  duuhh manusia overthinking inih..,"Only a day off the notification of work orders, there is already azah even though it is done later but I have thought about when I entered LSG a lot of work..🤦😁  duuhh this overthinking man ..",Baru Libur Sehari NoTif Orderan Kerjaan Udah Ada Azah Wlwpun Dekerjain Nanti Tp Udh Kepikiran Azah Pas Masuk Lsg Banyak Kerjaan..🤦😁  DuUhh Manusia terlalu banyak berpikir di ..,Negatif,baru libur sehari notif orderan kerjaan udah ada azah wlwpun dikerjain nanti tp udh kepikiran azah pas masuk lsg banyak kerjaan..:person_facepalming::beaming_face_with_smiling_eyes: duuhh manusia overthinking inih..,Baru libur sehari diberitahu orderan pekerjaan sudah ada azah wlwpun dikerjain nanti tp udh kepikiran azah pas masuk lsg banyak pekerjaan..:person_facepalming::beaming_face_with_smile_eyes: duuhh manusia berpikir berlebihan inih..,0.5769230769230769
1226,flexing self reward 😁🌴 https://t.co/yF4G2K8KmY,Flexing Self Reward 😁🌴 https://t.co/yf4g2k8kmy,FLEXING MELHIFFICE 😁🌴 https://t.co/yf4g2k8kmy,Positif,flexing self reward :beaming_face_with_smiling_eyes::palm_tree:,Flexing self rewarding: beaming_face_with_smiley_eyes::palm_tree:,0.5
1469,"hamdulillah, lebaran kali ini bisa ngasih kebahagiaan ke org2 terdekat ya walaupun gak banyak. bukan, bukan karena pngen flexing atau apapun itu tp karena w jg pernah diposisi dimana ngarep2&amp;nunggu2 ada yg ngasih thr. https://t.co/IOkEhHjtt5","Hamdulillah, Eid this time can give happiness to the nearest people, even though not much. No, not because of Pngen Flexing or whatever it is but because w also once in place where ngarep2 & amp; waiting for someone who gives THR. https://t.co/iokehhjtt5","Hamdulillah, Lebaran Kali ini BISA NGASIH KEBAHAGIAIAAN KE org2 TerdeKat Ya Walaupun Gak Banyak. Bukan, Bukan karena pngen melenturkan atuu apapun itu tp karena w jg pernah diposisi dimana nggarep2 & amp; nunggu2 ada yg ngasih thr. https://t.co/iOkehhjtt5",Positif,"hamdulillah, lebaran kali ini bisa ngasih kebahagiaan ke org2 terdekat ya walaupun gak banyak. bukan, bukan karena pngen flexing atau apapun itu tp karena w jg pernah diposisi dimana ngarep2&amp;nunggu2 ada yg ngasih thr.","Hamdulillah, Lebaran kali ini bisa memberikan kebahagiaan kepada orang terdekat Anda meskipun tidak banyak.",0.9285714285714286
157,"2 hari hilang sinyal, tp worth dapet pengalaman luar biasa bisa nyobain (literally) panjang tebing https://t.co/hRQn3TLQSr","2 days missing signal, but worth get extraordinary experience can try (literally) length of cliff https://t.co/hrqn3tlqsr","2 Hari Hilan Sinyal, TP Worth Dapet Pengalaman Luar Biasa Bisa Nyobain (secara harfiah) Panjang Tebing https://t.co/hrqn3tlqsr",Positif,"2 hari hilang sinyal, tp worth dapet pengalaman luar biasa bisa nyobain (literally) panjang tebing","2 hari hilang sinyal, tapi layak mendapatkan pengalaman luar biasa dapat mencoba (secara harfiah) panjang tebing",0.9375
1426,GUYSSS GUYSSS LOOK AT MY NEW CASE☀️🌻🥰🥰🥰🥰  i've been using this for a week actually😀 https://t.co/TQPzVz9OUP,Guysss Guysss Look at My New Case☀️🌻🥰🥰🥰🥰  I've been using this for a week actually😀 https://t.co/tqpzvz9oup,Guyssssss melihat kasus baru saya☀️🌻🥰🥰🥰🥰  Saya telah menggunakan ini selama seminggu sebenarnya😀 https://t.co/tqpzvz9oup,Positif,guysss guysss look at my new case:sun::sunflower::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts: i've been using this for a week actually:grinning_face:,"Guys, guys, lihat kasus baru saya: matahari:: bunga matahari:: tersenyum_wajah_dengan_hati:: tersenyum_wajah_dengan_hati:: tersenyum_wajah_dengan_hati:: tersenyum_wajah_dengan_hati:: tersenyum_wajah_dengan_hati:: tersenyum_wajah_dengan_hati::",0.4666666666666667
3915,Self healing terbaik: banyak duit ga abis tujuh turunan. @ Jalan Flamboyan https://t.co/QQ4VF7KqvT,Best Self Healing: lots of money not after seven derivatives. @ Jalan Flamboyan https://t.co/qq4vf7kqvt,Self Healing Terbaik: Banyak Duit Ga Abis Tujuh Turunan. @ Jalan flamboyan https://t.co/qq4vf7kqvt,Positif,self healing terbaik: banyak duit ga abis tujuh turunan. @ jalan flamboyan,Penyembuhan diri terbaik: banyak duit ga abis tujuh turunan. @ jalan flamboyan,0.9166666666666666
1442,"Habis nonton Film Pendek. Disitu bisa diambil satu pelajaran, “every people have a choose in their life” torang tida bisa paksa dengan depe pilihan, even itu bkg torang kecewa. Uwuwu","After watching a short movie. There can be taken one lesson, ""every people have a choose in their life"" torang can not force the choice of depe, the event is not disappointed. Uwuwu","Film Habis Nonton Pendek. Disitu bisa diambil Satu Pelajaran, “Setiap orang memiliki pilihan dalam hidup mereka” Toran Tida Bisa Paksa Dengan Depe Pilihan, bahkan Itu Bkg Topan Kecewa. Uwuwu",Positif,"habis nonton film pendek. disitu bisa diambil satu pelajaran, “every people have a choose in their life” torang tida bisa paksa dengan depe pilihan, even itu bkg torang kecewa. uwuwu","Aku pernah menonton film pendek, ada satu pelajaran, setiap orang punya pilihan dalam hidupnya.",1.0
4115,SPILL BESTIEH GUE PENASARAN,Spill Besteh I was curious,Tumpahan bestieh gue penasaran,Netral,spill bestieh gue penasaran,Aku ingin tahu.,1.0
2225,Jadi Sobat IndiHome ga cuma dapat penghasilan tambahan lho! Kamu juga bisa ketemu banyak teman baru dan tentunya upgrade skill. Yakin ga mau kepo? Yuk kunjungi http//:https://t.co/7jvFVlAXeW sekarang! #SobatIndiHomeSBU #AktivitasTanpaBatas #InternetnyaIndonesia #IndiHomeMbois,So IndiHome buddy doesn't just get additional income you know! You can also meet many new friends and of course upgraded skills. Are you sure you don't want to go? Let's visit http //: https: //t.co/7jvfvlaxew now! #Sobatindindihomesbu #activity,Jadi Sobat Indihome Ga Cuma Dapat Penghasilan Tambahan Lho! KAMU BUGA BISA KetuMu Banyak Teman Baru Dan Tentunya Keterampilan Upgrade. Yakin ga mau kepo? Yuk Kunjungi http //: https: //t.co/7jvfvlaxew sekarang! #Sobatindihomesbu #aktivitastanpabatas #internetnyaindonesia #indihomempois,Netral,jadi sobat indihome ga cuma dapat penghasilan tambahan lho! kamu juga bisa ketemu banyak teman baru dan tentunya upgrade skill. yakin ga mau kepo? yuk kunjungi sekarang!,Jadi Anda juga bisa bertemu banyak teman baru dan tentu saja meningkatkan keterampilan.,1.0
1273,Ga syabar nunggu besok mau adopt healing crystal,GA SYABAR WAITING TOMORROW WANT TO ADPOPT HEALING CRYSTAL,Ga Syabar Nunggu Besok Mau Mengadopsi Kristal Penyembuhan,Netral,ga syabar nunggu besok mau adopt healing crystal,Ga syabar menunggu besok Aku ingin mengadopsi kristal penyembuhan,0.8888888888888888
4798,"Whatever u said whatever u thinking about that I don’t care 🤷‍♀️ u didn’t seen how I was give this cruisial work and all done but no problem if u think this nothing solve, fuck I give all solve and hard work done but u didn’t say tkyu for that’s ok I just cross fingers","Whatever U Said whatever u thinking about that i don't care 🤷‍♀️ u do not see how I was given this cruisial work and all done but no problem if u think this nothing solve, fuck I give all solve and hard work done but u didn't say tkyu for those ok i just cross fingers","Apapun yang kamu katakan apapun yang kamu pikirkan tentang itu, aku tidak peduli 🤷‍️ kamu tidak melihat bagaimana aku memberikan pekerjaan kapal pesiar ini dan semua dilakukan tetapi tidak ada masalah jika kamu pikir ini tidak ada yang dipecahkan, sial aku memberikan semua penyelesaian dan kerja keras dilakukan tapi kamu tidak mengatakan tkyu untuk itu tidak apa -apa aku hanya menyilangkan jari",Negatif,"whatever u said whatever u thinking about that i don't care :woman_shrugging: u didn't seen how i was give this cruisial work and all done but no problem if u think this nothing solve, **** i give all solve and hard work done but u didn't say tkyu for that's ok i just cross fingers","Apa pun yang Anda katakan apa pun yang Anda pikirkan tentang itu saya tidak peduli: wanita_shrugging: Anda tidak melihat bagaimana saya memberikan pekerjaan penting ini dan semua dilakukan tetapi tidak masalah jika Anda pikir ini tidak ada yang menyelesaikan, **** Saya memberikan semua yang teratasi dan kerja keras dilakukan tetapi Anda tidak mengatakan tkyu untuk itu baik-baik saja saya hanya melintas jari",0.9354838709677419
4146,Spill tutor biar ga cemburuan woooyyy....,Spill tutor so that it won't be jealous woooyyy ....,Tutor tumpahan biar ga cemburuan woooyyy ....,Negatif,spill tutor biar ga cemburuan woooyyy....,Aku akan ceritakan tentang sekolah.,1.0
1024,"Do you know what friendship is..  It is to be brother and sister,  two souls which touch without mingling,  two fingers on one hand.   -Victor Hugo- @ Level Six Cafe https://t.co/nQFzAlfIuB","Do you know what friendship is ... it is to be brother and sister, two souls which touch without mingling, two fingers on one hand.  -Victor Hugo- @ Six Cafe Level https://t.co/nqfzalfub","Tahukah Anda apa persahabatan itu .. itu adalah saudara dan saudari, dua jiwa yang menyentuh tanpa berbaur, dua jari di satu sisi.  -Victor hugo- @ level enam kafe https://t.co/nqfzalfiub",Positif,"do you know what friendship is.. it is to be brother and sister, two souls which touch without mingling, two fingers on one hand. -victor hugo- @ level six cafe","Kau tahu apa persahabatan... itu adalah menjadi saudara dan saudara, dua jiwa yang menyentuh tanpa bercampur, dua jari di satu tangan.",1.0
3847,See you at the best point according to destiny:),See you at the best point according to destiny :),Sampai jumpa di titik terbaik menurut Destiny :),Positif,see you at the best point according to destiny:),Sampai jumpa di titik terbaik sesuai takdir:),1.0
4860,While you were Sleeping 🎬,While you were sleeping 🎬,Saat Anda sedang tidur 🎬,Netral,while you were sleeping :clapper_board:,Saat kau tidur:,1.0
1973,"I wish I could be with her forever, even if that's impossible. https://t.co/JIbb7ohT27","I Wish I could be with her forever, even if that's impossible. https://t.co/jibb7oht27","Saya berharap saya bisa bersamanya selamanya, bahkan jika itu tidak mungkin. https://t.co/jibb7oht27",Positif,"i wish i could be with her forever, even if that's impossible.","Aku berharap aku bisa bersama dia selamanya, bahkan jika itu tidak mungkin.",1.0
4528,This WA sticker is relatable as fuk https://t.co/bMdUTRPosw,This wa sticker is relatable as fuk https://t.co/bmdutrposw,Sticker WA ini bisa diterima sebagai fuk https://t.co/bmdutrposw,Netral,this wa sticker is relatable as ****,Sticker ini terkait dengan ****,0.8
4708,"Waktu adegan ini, tone suaranya yuzhen berubah banget. He is more like clingy person and deadly in love.   https://t.co/1zTz1aUVbe","During this scene, Yuzhen's tone of voice changed. He is more like clingy person and deadly in love.   https://t.co/1ztz1auvbe","Waktu Adegan ini, nada suarananya Yuzhen Berubah Banget. Dia lebih seperti orang yang melekat dan dalam cinta yang mematikan.   https://t.co/1ztz1auvbe",Positif,"waktu adegan ini, tone suaranya yuzhen berubah banget. he is more like clingy person and deadly in love.","Dalam adegan ini, nada Sudaranya Yuzhen telah berubah sangat banyak. Dia lebih seperti orang yang melekat dan mati dalam cinta.",0.9
2120,"Ini orang kalo sekali senyum udah kek malaikat, tapi kalo pasang wajah serius jujurly bikin takut keder banget https://t.co/O16Eop9kxQ","This is a person if one smile is already an angel, but if you put a serious face honestly, it makes me afraid of being very scared https://t.co/o16eop9kxq","Ini org kalo sekali senyum udah kek malaikat, tapibah pasang wajah serius jujurly bikin takut keder banget https://t.co/o16eop9kxqq",Negatif,"ini orang kalo sekali senyum udah kek malaikat, tapi kalo pasang wajah serius jujurly bikin takut keder banget","Ini senyum yang indah, tapi jika kau memakai wajah, itu sangat bagus.",1.0
1672,healing terbaik https://t.co/fPIFKbLzoY,Best Healing https://t.co/fpifkblzoy,Penyembuhan Terbaik https://t.co/fpifkblzoy,Positif,healing terbaik,Mencegakkan yang terbaik,1.0
2419,Kalo udah gini pasti overthinking dah,"If I have this, definitely overthinking",Kalo Udah Gini Pasti yang terlalu banyak berpikir,Negatif,kalo udah gini pasti overthinking dah,Jika aku sudah melakukan ini Aku berpikir terlalu banyak,1.0
932,"Dear @elonmusk pro-@jokowi,I have told you to ignore the provocative letter from @walhinasional(https://t.co/XkaazY4Xuz), as I finally found the main point that @walhinasional possibly paid by other corporates to blame""Electric Cars""harm environment if you'll invest in Indonesia. https://t.co/Utqaq6zIWn","Dear @elonmusk pro- @jokowi, I have told you to ignore the provocative letter from @walhinational (https://t.co/xkaazy4xuz), as I finally found the main point that @wallinasional possibly paid by other corporates to blame "" Electric Cars ""Harm Environment if you'll invest in Indonesia. https://t.co/utqaq6ziwn","Dear @elonmusk pro- @jokowi, saya telah mengatakan kepada Anda untuk mengabaikan surat provokatif dari @Walhinasional (https://t.co/xkaazy4xuz), karena saya akhirnya menemukan poin utama yang mungkin dibayar oleh perusahaan lain yang harus disalahkan "" Mobil Listrik ""Lingkungan Bahaya Jika Anda akan berinvestasi di Indonesia. https://t.co/utqaq6ziwn",Netral,"dear pro-,i have told you to ignore the provocative letter from ( as i finally found the main point that possibly paid by other corporates to blame""electric cars""harm environment if you'll invest in indonesia.","Pro-terhormat saya telah mengatakan kepada Anda untuk mengabaikan surat provokatif dari (karena saya akhirnya menemukan titik utama yang mungkin dibayar oleh perusahaan lain untuk menyalahkan ""mobil listrik"" kerusakan lingkungan jika Anda akan berinvestasi di Indonesia.",0.9714285714285714
19,"""Being deeply loved by someone gives you strength while loving someone deeply gives you courage.”– Lao Tzu","""Being Deeply Loved By Someone Gives You Strength While Love Someone Deeply Gives You Courage."" - Lao Tzu","""Menjadi sangat dicintai oleh seseorang yang memberi Anda kekuatan sambil mencintai seseorang secara mendalam memberi Anda keberanian."" - Lao Tzu",Positif,"""being deeply loved by someone gives you strength while loving someone deeply gives you courage.”– lao tzu","""Dengan sangat dicintai seseorang, Anda mendapatkan kekuatan, sementara mencintai seseorang secara mendalam memberi Anda keberanian.",1.0
1489,"Happy New Year 🎉🎆🎇✨🎉 Semoga Allah cukupkan segala hal yang ada di dunia ini. Amin Bangtan thankyu sdh jadi healing terbaik sampai saat ini dan selamanya, bahagia selalu, kalian masih tetap tokoh favoritku 😘 @BTS_twt","Happy New Year 🎉🎆🎇✨🎉 May Allah sufficient everything in this world. Amen Bangtan Thank you to be the best healing until now and forever, always happy, you are still my favorite character 😘 @bts_twt","Selamat Tahun Baru 🎉🎆🎇✨🎉 Semoga Allah Cukupkan Segala Hal Yang Ada Di Dunia ini. Amin Bangtan Thankyu Sdh Jadi Healing Terbaik Sampai Saaty Ini Dan Selamanya, Bahagia Selalu, Kalian Masih Tetap Tokoh Favorit 😘 @BTS_TWT",Positif,"happy new year :party_popper::fireworks::sparkler::sparkles::party_popper: semoga allah cukupkan segala hal yang ada di dunia ini. amin bangtan thankyu sdh jadi healing terbaik sampai saat ini dan selamanya, bahagia selalu, kalian masih tetap tokoh favoritku :face_blowing_a_kiss:",Selamat Tahun Baru: party_popper::fireworks::sparkler::sparkles::party_popper: semoga Allah mencukupi semua yang ada di dunia ini.,0.9230769230769231
2142,"Intinya adalah org2 +62 itu kebanyakan kepo, tapi cara ngepo nya goblok pisan.  Soekarno denger ginian fix nangis darah dia.  https://t.co/UfQeORPGRT","The point is that people are mostly kepo2, but the way to go on a stupid pisan.  Soekarno heard the Fix of his blood.  https://t.co/ufqeorpgrt","Intinya Adalah org2 +62 ITU KEBANJAAN KEPO, TAPI Cara Ngepo Nya Goblok Pisan.  Soekarno Denger Ginian Memperbaiki Nangis Darah Dia.  https://t.co/ufqeorpgrt",Negatif,"intinya adalah org2 +62 itu kebanyakan kepo, tapi cara ngepo nya goblok pisan. soekarno denger ginian fix nangis darah dia.","Maksudnya untuk mendapatkan org2 +62 sebagian besar kepo, tapi aku tidak bisa mendapatkan goblok pisan baru.",0.8125
4212,"staycation yuuk, temani aku skripsian 😔","Yuuk Staycation, accompany me thesis 😔","Staycation Yuuk, TEMANI AKU SKRIPSIAN 😔",Positif,"staycation yuuk, temani aku skripsian :pensive_face:",Aku tidak yakin apa yang aku katakan.,1.0
3580,"Percuma healing, bengine overthingking","Useless healing, bengine overthingking","Penyembuhan Percuma, Bengine overingking",Negatif,"percuma healing, bengine overthingking","Penyembuhan gratis, bengine overthinging",0.5
3839,"sedih tp mau cerita dari pov festival tengah. kita tuh bayar loh 750k, tapi space kita KECIL banget. aku udah coba keluar ya karena hampir pingsan digencet orang yang ngebet maju. pas di belakang pun aku gabisa liat apa-apa. ya mknya orang prefer video. salah dari awal. kwave https://t.co/duIVbNywGx","sad but want a story from the Central Pov Festival. We pay 750K, but our space is really small. I've tried it out because I almost fainted, it was squeezed by someone who was rushing forward. When I was behind I couldn't see anything. yes mk people prefer video. wrong from the start. Kwave https://t.co/duivbnywgx","SEDIH TP MAU CERITA DARI FESTIVAL POV TENGAH. Kita Tuh Bayar LOH 750K, TAPI Space Kita Kecil Banget. AKU UDAH COBA KELUAR Ya karena Hampir Pingsan Digencet Orang Yang Yang Ngebet Maju. pas di Belakang pun aku Gabisa liat apa-apa. ya mknya lebih suka video. Salah Dari Awal. kwave https://t.co/duivbnywgx",Negatif,"sedih tp mau cerita dari pov festival tengah. kita tuh bayar loh 750k, tapi space kita kecil banget. aku udah coba keluar ya karena hampir pingsan digencet orang yang ngebet maju. pas di belakang pun aku gabisa liat apa-apa. ya mknya orang prefer video. salah dari awal. kwave","Maafkan aku tapi aku ingin memberitahu Anda tentang festival pov. kami membayar 750k, tapi ruang sangat kecil. aku telah mencoba untuk keluar dari itu karena hampir pingsan digencet orang yang akan bergerak maju.",0.9090909090909091
2297,Jokes nyari support system msh berlaku g ni???????,Jokes looking for support systems still apply it ???????,Lelucon Nyari Sistem Dukungan MSH Berlaku G Ni ???????,Negatif,jokes nyari support system msh berlaku g ni???????,Joke nyari support system msh valid g ni???????,0.75
2696,"Lesson: lots of Bein done w/ innocent people.  Reminder : if they NOT willin to invest in their people, withdraw yours. There is no point puttin fund even they themselves not willin to do that. Do u what? They don't care cz the fund its not theirs!  Make them use their OWN money!","Lesson: lots of bein done w/ innocent people. Reminder: If they not willin to invest in their people, withdraw yourself. There is no point puttin fund even they themselves not willin to do that. Do u what? They don't care cz the fund its not there! Make them use their own money!","Pelajaran: Banyak yang dilakukan dengan orang -orang yang tidak bersalah. Pengingat: Jika mereka tidak akan berinvestasi pada orang -orang mereka, menarik diri Anda. Tidak ada gunanya puttin dana bahkan mereka sendiri tidak akan melakukan itu. Apakah kamu apa? Mereka tidak peduli dengan dana itu bukan milik mereka! Buat mereka menggunakan uang mereka sendiri!",Netral,"lesson: lots of bein done w/ innocent people. reminder : if they not willin to invest in their people, withdraw yours. there is no point puttin fund even they themselves not willin to do that. do u what? they don't care cz the fund its not theirs! make them use their own money!","Pelajaran: banyak dilakukan dengan orang-orang yang tidak bersalah. Peringatannya: jika mereka tidak ingin berinvestasi di orang-orang mereka, tarik Anda. Tidak ada gunanya menempatkan dana bahkan mereka sendiri tidak ingin melakukannya. apa yang Anda lakukan? mereka tidak peduli karena dana itu bukan milik mereka! membuat mereka menggunakan uang mereka sendiri!",0.9591836734693877
134,😂😂 Jungwoo Swan is so clingy https://t.co/3GJMOY3FKG,😂😂 Jungwoo Swan is so clingy https://t.co/3gjmoy3fkg,😂😂 Jungwoo Swan sangat melekat https://t.co/3gjmoy3fkg,Netral,:face_with_tears_of_joy::face_with_tears_of_joy: jungwoo swan is so clingy,:face_with_tears_of_joy::face_with_tears_of_joy: jungwoo swan sangat melekat,0.6
327,Aku abis ketemu banyak orang = overthinking.,I after meeting many people = overthinking.,AKU ABIS Ketemu Banyak Orang = terlalu banyak berpikir.,Negatif,aku abis ketemu banyak orang = overthinking.,Aku sudah berpikir berlebihan.,1.0
3161,Nanti aku kumpulin bukti dulu baru aku spill akunnya https://t.co/nkqJ4SKrcU,I'll gather proof first and then I spill the account https://t.co/nkqj4skrcu,Nanti AKu Kumpulin Bukti Dulu Baru AKu Spill Akunnya https://t.co/nkqj4skrcu,Netral,nanti aku kumpulin bukti dulu baru aku spill akunnya,Aku harus mengumpulkan bukti dulu dan kemudian aku akan menumpahkan rekening,0.9090909090909091
4231,"Suami,  kalo gak dipancing buat ngomong ngeluarin unek2 kalo capek atau burnout tuh gak akan ngmong tapi uring2an,  moody dan terpaksanya keliatan banget.","Husband, if not provoked to talk about the unek2 if you are tired or burnout, you won't take it but it's grumble, moody and it looks really.","SUAMI, Kalo Gak Dipancing Barat Ngomong Ngeluarin Unek2 Kalo Capek Atau Burnout Tuh Gak Akan Ngmong Tapi Uring2an, Moody Dan Terpkansanya Keliatan Banget.",Negatif,"suami, kalo gak dipancing buat ngomong ngeluarin unek2 kalo capek atau burnout tuh gak akan ngmong tapi uring2an, moody dan terpaksanya keliatan banget.","Suami, jika aku tidak bisa menyelam untuk membuat pidato tentang lelah atau terbakar itu tidak akan membosankan tapi urin, Moody dan terpaksanya terlihat cukup baik.",0.96
1898,"I have to take anti-anxiety pills. 9:22AM Sat, July 30, 2022 https://t.co/KmcFEEunQv","I have to take anti-anxiety pills. 9:22 AM SAT, July 30, 2022 https://t.co/kmcfeeunqv","Saya harus minum pil anti-kecemasan. 9:22 AM SAT, 30 Juli 2022 https://t.co/kmcfeeunqv",Netral,"i have to take anti-anxiety pills. 9:22am sat, july 30, 2022",Aku harus minum pil anti kecemasan.,1.0
4188,Staycation healing ❌ Staycation kuliah ✅ https://t.co/bA951AsoSh,Staycation Healing ❌ Lecture staycation ✅ https://t.co/ba951asosh,Staycation Healing ❌ Staycation Kuliah ✅ https://t.co/ba951asosh,Positif,staycation healing :cross_mark: staycation kuliah :check_mark_button:,Berikut adalah daftar negara-negara Uni Eropa:,0.6666666666666666
797,Cape😭🙏 dahla..santuy selalu ada di kamus w🙂🙏 https://t.co/CQtKnHyqoU,CapeRT DAHLA ... Santuy is always in the dictionary w🙂🙏 https://t.co/cqtknhyqou,Cape😭🙏 dahla..santuy selalu ada di kamus w🙂🙏 https://t.co/cqtknhyqou,Negatif,cape:loudly_crying_face::folded_hands: dahla..santuy selalu ada di kamus w:slightly_smiling_face::folded_hands:,cape:loudly_crying_face::folded_hands: dahla..santuy selalu ada di kamus w:slightly_smiley_face::folded_hands:,0.5714285714285714
3107,"Muter2 jalanan samarinda cuma mau liat2 aja mlm mggu gmn, lama ga mlm mingguan, malah agak nyesel 😭 Krna yg ada malah liat Samarinda rame dimana mana, kayak ga ada apa apa. Lgsg overthinking lg, pdhl udh hampir setengah bulan fikiran lurus, santuy. Hwa","Mother the streets of Samarinda just want to look at it, how come it's a weekly, it's not a long week, even a bit regretted 😭 Because there are even Samarinda, riding everywhere, like nothing. Lgsg overthinking again, pdhl already almost half a month straight mind, Santuy. Hwa","Muter2 jalana samarinda cuma mau liat2 aja mlm mggu gmn, lama ga mlm mingguan, malah agak nyesel 😭 Krna Yg Ada Malah liat Samarinda Rame Dimana Mana, Kayak Ga Ada Apa apa. LGSG OVERHINKING LG, PDHL UDH HAMPIR SETENGAH Bulan Fikiran Lurus, Santuy. Hwa",Negatif,"muter2 jalanan samarinda cuma mau liat2 aja mlm mggu gmn, lama ga mlm mingguan, malah agak nyesel :loudly_crying_face: krna yg ada malah liat samarinda rame dimana mana, kayak ga ada apa apa. lgsg overthinking lg, pdhl udh hampir setengah bulan fikiran lurus, santuy. hwa",Aku tidak yakin apa yang akan kulakukan minggu depan. Aku hanya akan pergi ke gym.,0.9333333333333333
2795,Main-main lah sikit biar healang healing... https://t.co/SeZlzegQjP,Play a little so helang healing ... https://t.co/sezlzegqjp,Main-Main Lah Sikit Biar Healang Healing ... https://t.co/sezlzegqjp,Positif,main-main lah sikit biar healang healing...,Main-main lah sedikit biarkan penyembuhan healang...,0.6666666666666666
2195,It’s time for family ❤️ #babyyaya #staycation #staycationjakarta #lefamily #cilukba #peekaboo #yearend2020 @ The Resident at Puri Casablanca https://t.co/FfCjj4yrj8,It's time for family ❤️ #babyyaya #staycation #staycatononjakarta #lefamily #cilukba #peekaboo #yearend2020 @ resident at puri casablanca https://t.co/ffcjj4yrj8,Sudah waktunya untuk keluarga ❤️ #babyyaya #staycation #staycationjakarta #lefamily #cilukba #peekaboo #yearend2020 @ penduduk di puri casablanca https://t.co/ffcjj4yrj8,Positif,it's time for family :red_heart: @ the resident at puri casablanca,Saatnya untuk keluarga: red_heart: @ penghuni di puri casablanca,0.6666666666666666
3834,Sebuah pesan. Teruntuk teman2 yg masih bingung/denial akan rolenya 😇 https://t.co/UcN32b5CPd,A message. For friends who are still confused/denial will role 😇 https://t.co/ucn32b5cpd,Sebuah Pesan. Teruntuk Teman2 yg Masih Bingung/Denial Akan Rolenya 😇 https://t.co/ucn32b5cpd,Positif,sebuah pesan. teruntuk teman2 yg masih bingung/denial akan rolenya :smiling_face_with_halo:,Aku masih bingung / menyangkal pergi ke Rollenya.,0.625
